|                           Parameters |                      0 |                       1 |   2 |                       3 |                       4 |                       5 |   6 |                      7 |                       8 |   9 |  10 |  11 |  12 |  13 |  14 |                      15 |                      16 |                      17 |                      18 |                      19 |                      20 |                      21 |                      22 |                      23 |                      24 |                      25 |                      26 |                      27 |                      28 |                      29 |                      30 |                      31 |                      32 |                      33 |                     34 |
|          tRYqEa4n-bkg.spectral.norm0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |
|          tRYqEa4n-bkg.spectral.norm1 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |
|          tRYqEa4n-bkg.spectral.norm2 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |
|          tRYqEa4n-bkg.spectral.norm3 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |
|          tRYqEa4n-bkg.spectral.norm4 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.3975196999056586e-07 |  1.7524410960559468e-07 | -4.2861106947214965e-08 |  -7.894070205621133e-09 |  1.8650050068591382e-08 | -1.3298788182434339e-08 |   4.735276245093703e-09 |  1.3584162584790684e-09 | -3.7062241081516975e-09 |  3.2333034563873318e-09 | -1.4992748921977672e-09 |  -2.000157687927837e-10 |  1.1644789330049659e-09 | -1.2530550078956295e-09 |   6.811107687730858e-10 |  1.8720735394865408e-10 |  -9.607050675762103e-10 |  1.1908741125136527e-09 |   -4.51539573686074e-11 | -4.675872610698315e-09 |
|          tRYqEa4n-bkg.spectral.norm5 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.7524410960559468e-07 |  2.6172269591479693e-07 |   7.261907600713908e-08 | -3.4313134438033415e-08 |   9.508451816504357e-09 |  2.8556818557769963e-09 |  -6.288629584290056e-09 |   4.880186340695213e-09 |  -1.970902933418152e-09 |  -4.186159634593497e-10 |  1.5303067933919956e-09 | -1.4705065317759956e-09 |   7.432136239582799e-10 |  1.0782626659863929e-10 |  -6.901857433391775e-10 |   8.035977811430123e-10 |  -3.938850253392932e-10 |  -5.076039313822846e-10 |    1.62259747722042e-09 |  7.905402918059471e-10 |
|          tRYqEa4n-bkg.spectral.norm6 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -4.2861106947214965e-08 |   7.261907600713908e-08 |  1.7549440554837504e-07 |   5.005619259208989e-08 | -2.7706372542274585e-08 |   9.690051174192187e-09 |   1.054811238984884e-09 |  -5.053774814745196e-09 |   4.607638204625187e-09 |  -2.279390331156103e-09 |  -2.419298563922321e-11 |   1.345588312570919e-09 |  -1.534180551112026e-09 |   9.182917194864896e-10 |  1.0672244239233505e-11 |  -7.989627200943657e-10 |  1.0884248522557715e-09 |  -5.454605462587642e-10 | -1.2751936558394858e-09 | 3.1087418157424757e-09 |
|          tRYqEa4n-bkg.spectral.norm7 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.894070205621133e-09 | -3.4313134438033415e-08 |   5.005619259208989e-08 |   1.275138222582366e-07 |  3.6601557537128315e-08 | -2.1300522596925558e-08 |   7.980483564651554e-09 |   5.564271326233207e-10 |  -4.065719917753084e-09 |    3.93566400978339e-09 | -2.0633655635376196e-09 |   3.486862994504365e-11 |  1.2362975169431272e-09 | -1.4932135673753597e-09 |    9.23686770926031e-10 |    7.78321147327591e-11 | -1.0601247129294783e-09 |   1.490201615695731e-09 |  -3.392452230287067e-10 | -5.637639416514349e-09 |
|          tRYqEa4n-bkg.spectral.norm8 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.8650050068591382e-08 |   9.508451816504357e-09 | -2.7706372542274585e-08 |  3.6601557537128315e-08 |  1.0250257002732304e-07 |  2.8752043655824956e-08 |  -1.770687373090052e-08 |   7.210781415891513e-09 |   7.743828749635857e-11 | -3.4238204163133247e-09 |    3.59459700412609e-09 | -2.0298808976687977e-09 |  1.1395727242117186e-10 |   1.227032609928167e-09 | -1.6014321105562116e-09 |  1.0279877796558593e-09 |   2.379410678786215e-10 | -1.7661311440277038e-09 |  2.4356739880774217e-09 |  5.161013096631266e-09 |
|          tRYqEa4n-bkg.spectral.norm9 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.3298788182434339e-08 |  2.8556818557769963e-09 |   9.690051174192187e-09 | -2.1300522596925558e-08 |  2.8752043655824956e-08 |   8.798072526052008e-08 |  2.4803891773191434e-08 |  -1.601784696314339e-08 |   6.920023122623898e-09 |  -1.464436825540023e-10 |  -3.238716908668097e-09 |   3.609079971979741e-09 |  -2.135407819442903e-09 |  1.1699391084371494e-10 |  1.4433825118358093e-09 | -1.9676397810428137e-09 |  1.2162251022737827e-09 |   8.630682491813191e-10 |  -3.850796481240578e-09 | -5.345966614830371e-10 |
|         tRYqEa4n-bkg.spectral.norm10 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.735276245093703e-09 |  -6.288629584290056e-09 |   1.054811238984884e-09 |   7.980483564651554e-09 |  -1.770687373090052e-08 |  2.4803891773191434e-08 |   7.963901335386066e-08 |   2.293173125163999e-08 | -1.5286464006053405e-08 |   6.817433770355131e-09 | -1.6510266973608682e-10 |  -3.366638949533705e-09 |  3.8675832091969636e-09 | -2.3207003738077393e-09 |  -6.448068951052251e-12 |  1.9786740512777056e-09 | -2.7078389011902493e-09 |  1.3654284164826826e-09 |  3.1571381707903087e-09 | -7.752646226676392e-09 |
|         tRYqEa4n-bkg.spectral.norm11 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.3584162584790684e-09 |   4.880186340695213e-09 |  -5.053774814745196e-09 |   5.564271326233207e-10 |   7.210781415891513e-09 |  -1.601784696314339e-08 |   2.293173125163999e-08 |   7.588164602216445e-08 |  2.2324404510779993e-08 |  -1.526946406495931e-08 |   6.961439801913271e-09 |  -9.737348509188101e-11 | -3.7616772165773154e-09 |   4.411770684446483e-09 | -2.6357542442365643e-09 |  -3.318933409184766e-10 |  3.1554738861592294e-09 | -4.2842201730038535e-09 |   7.540335680370567e-10 | 1.6365456281999034e-08 |
|         tRYqEa4n-bkg.spectral.norm12 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.7062241081516975e-09 |  -1.970902933418152e-09 |   4.607638204625187e-09 |  -4.065719917753084e-09 |   7.743828749635857e-11 |   6.920023122623898e-09 | -1.5286464006053405e-08 |  2.2324404510779993e-08 |    7.59383813068313e-08 |   2.287495923695574e-08 | -1.6051039646294336e-08 |    7.45427831157137e-09 |   5.927159641519969e-11 | -4.5637008423112215e-09 |   5.443440610736015e-09 | -3.1475948398724578e-09 | -1.2533805120620418e-09 |   6.160564848111338e-09 |  -7.622459023154217e-09 | -1.866234839710848e-08 |
|         tRYqEa4n-bkg.spectral.norm13 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.2333034563873318e-09 |  -4.186159634593497e-10 |  -2.279390331156103e-09 |    3.93566400978339e-09 | -3.4238204163133247e-09 |  -1.464436825540023e-10 |   6.817433770355131e-09 |  -1.526946406495931e-08 |   2.287495923695574e-08 |   7.975492267945689e-08 |  2.4772967024105905e-08 | -1.7843904860351495e-08 |   8.396867296733918e-09 |   4.200853212397515e-10 |  -6.112239717526038e-09 |   7.352276796276814e-09 |  -3.797611357626358e-09 |  -4.282854609869434e-09 |  1.4557661949626223e-08 | 6.1353966916982325e-09 |
|         tRYqEa4n-bkg.spectral.norm14 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.4992748921977672e-09 |  1.5303067933919956e-09 |  -2.419298563922321e-11 | -2.0633655635376196e-09 |    3.59459700412609e-09 |  -3.238716908668097e-09 | -1.6510266973608682e-10 |   6.961439801913271e-09 | -1.6051039646294336e-08 |  2.4772967024105905e-08 |   8.820919460585791e-08 |  2.8506870612952183e-08 | -2.1115052861242862e-08 |   1.000506160208728e-08 |  1.2358150392601457e-09 |  -9.178272404452062e-09 |  1.1027931814068543e-08 |  -4.045967535481685e-09 | -1.5180822613226676e-08 |  2.699862721067165e-08 |
|         tRYqEa4n-bkg.spectral.norm15 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -2.000157687927837e-10 | -1.4705065317759956e-09 |   1.345588312570919e-09 |   3.486862994504365e-11 | -2.0298808976687977e-09 |   3.609079971979741e-09 |  -3.366638949533705e-09 |  -9.737348509188101e-11 |    7.45427831157137e-09 | -1.7843904860351495e-08 |  2.8506870612952183e-08 |  1.0354010411725359e-07 |  3.5209569252837185e-08 | -2.6941511406759763e-08 |  1.2763879164143817e-08 |  3.2233798162552646e-09 |  -1.601749892955929e-08 |   1.914797594707145e-08 |   3.154160809739536e-10 | -7.500367891602652e-08 |
|         tRYqEa4n-bkg.spectral.norm16 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1644789330049659e-09 |   7.432136239582799e-10 |  -1.534180551112026e-09 |  1.2362975169431272e-09 |  1.1395727242117186e-10 |  -2.135407819442903e-09 |  3.8675832091969636e-09 | -3.7616772165773154e-09 |   5.927159641519969e-11 |   8.396867296733918e-09 | -2.1115052861242862e-08 |  3.5209569252837185e-08 |   1.305682924595734e-07 |   4.749244345565863e-08 | -3.7807027794488206e-08 |   1.757795071572625e-08 |   9.131674930013947e-09 | -3.4687530960880265e-08 |   3.783595219632434e-08 | 1.0731313279193608e-07 |
|         tRYqEa4n-bkg.spectral.norm17 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2530550078956295e-09 |  1.0782626659863929e-10 |   9.182917194864896e-10 | -1.4932135673753597e-09 |   1.227032609928167e-09 |  1.1699391084371494e-10 | -2.3207003738077393e-09 |   4.411770684446483e-09 | -4.5637008423112215e-09 |   4.200853212397515e-10 |   1.000506160208728e-08 | -2.6941511406759763e-08 |   4.749244345565863e-08 |  1.8015457865569796e-07 |   7.169783971292639e-08 |  -5.981308113734376e-08 |  2.5726617131402054e-08 |   3.065808284325731e-08 |   -9.42316436963918e-08 | -5.228220516866574e-08 |
|         tRYqEa4n-bkg.spectral.norm18 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.811107687730858e-10 |  -6.901857433391775e-10 |  1.0672244239233505e-11 |    9.23686770926031e-10 | -1.6014321105562116e-09 |  1.4433825118358093e-09 |  -6.448068951052251e-12 | -2.6357542442365643e-09 |   5.443440610736015e-09 |  -6.112239717526038e-09 |  1.2358150392601457e-09 |  1.2763879164143817e-08 | -3.7807027794488206e-08 |   7.169783971292639e-08 |  2.7962310276420534e-07 |   1.254306451228752e-07 | -1.1080688654380606e-07 |   3.797606380973044e-08 |  1.2309803906391344e-07 | -2.123381261606979e-07 |
|         tRYqEa4n-bkg.spectral.norm19 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.8720735394865408e-10 |   8.035977811430123e-10 |  -7.989627200943657e-10 |    7.78321147327591e-11 |  1.0279877796558593e-09 | -1.9676397810428137e-09 |  1.9786740512777056e-09 |  -3.318933409184766e-10 | -3.1475948398724578e-09 |   7.352276796276814e-09 |  -9.178272404452062e-09 |  3.2233798162552646e-09 |   1.757795071572625e-08 |  -5.981308113734376e-08 |   1.254306451228752e-07 |   5.084936857565545e-07 |   2.703328647039124e-07 |  -2.602053814490874e-07 |  3.2463272166836054e-08 |  8.107936884794472e-07 |
|         tRYqEa4n-bkg.spectral.norm20 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.607050675762103e-10 |  -3.938850253392932e-10 |  1.0884248522557715e-09 | -1.0601247129294783e-09 |   2.379410678786215e-10 |  1.2162251022737827e-09 | -2.7078389011902493e-09 |  3.1554738861592294e-09 | -1.2533805120620418e-09 |  -3.797611357626358e-09 |  1.1027931814068543e-08 |  -1.601749892955929e-08 |   9.131674930013947e-09 |  2.5726617131402054e-08 | -1.1080688654380606e-07 |   2.703328647039124e-07 |  1.1473160151421054e-06 |   7.989883479501952e-07 |   -8.35204427563625e-07 | -1.473195572633601e-06 |
|         tRYqEa4n-bkg.spectral.norm21 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1908741125136527e-09 |  -5.076039313822846e-10 |  -5.454605462587642e-10 |   1.490201615695731e-09 | -1.7661311440277038e-09 |   8.630682491813191e-10 |  1.3654284164826826e-09 | -4.2842201730038535e-09 |   6.160564848111338e-09 |  -4.282854609869434e-09 |  -4.045967535481685e-09 |   1.914797594707145e-08 | -3.4687530960880265e-08 |   3.065808284325731e-08 |   3.797606380973044e-08 |  -2.602053814490874e-07 |   7.989883479501952e-07 |   3.537937697198005e-06 |   3.645801669392593e-06 | -1.067829251750613e-06 |
|         tRYqEa4n-bkg.spectral.norm22 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -4.51539573686074e-11 |    1.62259747722042e-09 | -1.2751936558394858e-09 |  -3.392452230287067e-10 |  2.4356739880774217e-09 |  -3.850796481240578e-09 |  3.1571381707903087e-09 |   7.540335680370567e-10 |  -7.622459023154217e-09 |  1.4557661949626223e-08 | -1.5180822613226676e-08 |   3.154160809739536e-10 |   3.783595219632434e-08 |   -9.42316436963918e-08 |  1.2309803906391344e-07 |  3.2463272166836054e-08 |   -8.35204427563625e-07 |   3.645801669392593e-06 |  1.8432489978468906e-05 |  3.342490937909371e-05 |
|         tRYqEa4n-bkg.spectral.norm23 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.675872610698315e-09 |   7.905402918059471e-10 |  3.1087418157424757e-09 |  -5.637639416514349e-09 |   5.161013096631266e-09 |  -5.345966614830371e-10 |  -7.752646226676392e-09 |  1.6365456281999034e-08 |  -1.866234839710848e-08 |  6.1353966916982325e-09 |   2.699862721067165e-08 |  -7.500367891602652e-08 |  1.0731313279193608e-07 |  -5.228220516866574e-08 |  -2.123381261606979e-07 |   8.107936884794472e-07 |  -1.473195572633601e-06 |  -1.067829251750613e-06 |   3.342490937909371e-05 | 0.00011096621803044741 |
