|                           Parameters |                      0 |                       1 |   2 |                       3 |                      4 |                       5 |   6 |                       7 |                      8 |   9 |  10 |  11 |  12 |  13 |  14 |                      15 |                      16 |                      17 |                      18 |                      19 |                      20 |                      21 |                      22 |                      23 |                      24 |                      25 |                      26 |                      27 |                      28 |                      29 |                      30 |                      31 |                      32 |                      33 |                      34 |
|          AM7FAdq0-bkg.spectral.norm2 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |
|          AM7FAdq0-bkg.spectral.norm3 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |
|          AM7FAdq0-bkg.spectral.norm4 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.3850866809591126e-07 |  1.7396585518838874e-07 |  -4.286409567492125e-08 |  -7.729399474417184e-09 |  1.8540203609012677e-08 | -1.3265357826011295e-08 |   4.747816729614585e-09 |  1.3324538167739796e-09 |  -3.686212040313406e-09 |  3.2253176386933165e-09 |  -1.501528870430628e-09 | -1.9302512617269856e-10 |  1.1577938164019766e-09 | -1.2498487335344932e-09 |   6.820552769855561e-10 |  1.8326476058658087e-10 |  -9.562895328491692e-10 |  1.1892750443939967e-09 | -4.9812107355227326e-11 |  -4.657302054766501e-09 |
|          AM7FAdq0-bkg.spectral.norm5 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.7396585518838874e-07 |  2.6002667699137027e-07 |   7.219694692409535e-08 |  -3.413611948413987e-08 |   9.457318719468538e-09 |   2.846488673047655e-09 |  -6.262605607935752e-09 |   4.858565528106434e-09 | -1.9609741242195648e-09 | -4.1837568919252194e-10 |  1.5246001356170043e-09 | -1.4643586518722858e-09 |    7.39546342971569e-10 |  1.0799114437677904e-10 |  -6.877236784511828e-10 |   8.001278453509781e-10 |  -3.916614891714387e-10 |    -5.0627823335223e-10 |  1.6135533302155186e-09 |   7.834856730844177e-10 |
|          AM7FAdq0-bkg.spectral.norm6 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.286409567492125e-08 |   7.219694692409535e-08 |  1.7491069752663719e-07 |  4.9917372486074035e-08 |  -2.763609561555108e-08 |   9.669064025138496e-09 |  1.0521649929905083e-09 |  -5.043671638767421e-09 |   4.598836492026252e-09 | -2.2750226008621268e-09 |  -2.430324730599767e-11 |  1.3432410731908672e-09 |  -1.531451361055764e-09 |    9.16541518524009e-10 |  1.0780981491148487e-11 |  -7.977060063896469e-10 |    1.08642971921502e-09 |  -5.441395417268732e-10 | -1.2744340659025652e-09 |  3.0969801883704124e-09 |
|          AM7FAdq0-bkg.spectral.norm7 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.729399474417184e-09 |  -3.413611948413987e-08 |  4.9917372486074035e-08 |  1.2726017039326776e-07 |   3.654564276803254e-08 | -2.1273721084468047e-08 |   7.972268701970882e-09 |   5.565953518021599e-10 |  -4.062759573731118e-09 |  3.9326289321418004e-09 |   -2.06153565456993e-09 |   3.448260834927701e-11 |   1.235668076781379e-09 | -1.4922036577931787e-09 |   9.228313188600412e-10 |   7.814199993285667e-11 | -1.0597383762370015e-09 |  1.4886690477688371e-09 |  -3.350476494262511e-10 |  -5.621109520637198e-09 |
|          AM7FAdq0-bkg.spectral.norm8 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.8540203609012677e-08 |   9.457318719468538e-09 |  -2.763609561555108e-08 |   3.654564276803254e-08 |  1.0236077112095615e-07 |   2.872139089306392e-08 |  -1.769109406661395e-08 |   7.203898840460196e-09 |   7.886936710194678e-11 | -3.4223535773119836e-09 |   3.592366123468494e-09 | -2.0281479733382554e-09 |  1.1326720119891166e-10 |  1.2267303387992948e-09 | -1.6005012818129422e-09 |  1.0269202405563204e-09 |   2.385716671143314e-10 |  -1.765254168703768e-09 |   2.428940420108046e-09 |    5.14499861511667e-09 |
|          AM7FAdq0-bkg.spectral.norm9 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.3265357826011295e-08 |   2.846488673047655e-09 |   9.669064025138496e-09 | -2.1273721084468047e-08 |   2.872139089306392e-08 |   8.790320486035418e-08 |   2.478784082127551e-08 | -1.6008038541901827e-08 |   6.915298549317987e-09 | -1.4529326562066933e-10 | -3.2377745037020368e-09 |  3.6074781984668463e-09 |  -2.134067740833495e-09 |  1.1641146406689351e-10 |  1.4431303743361529e-09 |  -1.966738069958077e-09 |  1.2150603746676132e-09 |   8.635516753501431e-10 | -3.8462700876687374e-09 |  -5.301190290257023e-10 |
|         AM7FAdq0-bkg.spectral.norm10 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.747816729614585e-09 |  -6.262605607935752e-09 |  1.0521649929905083e-09 |   7.972268701970882e-09 |  -1.769109406661395e-08 |   2.478784082127551e-08 |   7.959922832906475e-08 |   2.292405070357138e-08 |  -1.528159760502432e-08 |  6.8149807353544966e-09 | -1.6437398601271858e-10 |  -3.366301890327377e-09 |   3.866810147634909e-09 | -2.3199116796986884e-09 |  -6.939629576422363e-12 |  1.9787075424585713e-09 |  -2.707241214834436e-09 |  1.3638729047410341e-09 |  3.1596402097603426e-09 |  -7.736738690348402e-09 |
|         AM7FAdq0-bkg.spectral.norm11 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.3324538167739796e-09 |   4.858565528106434e-09 |  -5.043671638767421e-09 |   5.565953518021599e-10 |   7.203898840460196e-09 | -1.6008038541901827e-08 |   2.292405070357138e-08 |   7.585891102272722e-08 |    2.23201974502022e-08 | -1.5266730465616162e-08 |   6.959971081003322e-09 |    -9.6787197136992e-11 | -3.7616438614732216e-09 |   4.411342457366224e-09 | -2.6350650249502337e-09 |  -3.326517680336044e-10 |  3.1559053021419336e-09 |   -4.28253506218855e-09 |    7.42935387140207e-10 |  1.6327217889591136e-08 |
|         AM7FAdq0-bkg.spectral.norm12 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.686212040313406e-09 | -1.9609741242195648e-09 |   4.598836492026252e-09 |  -4.062759573731118e-09 |   7.886936710194678e-11 |   6.915298549317987e-09 |  -1.528159760502432e-08 |    2.23201974502022e-08 |   7.592474461319302e-08 |   2.287248934301813e-08 | -1.6049401720004497e-08 |   7.453284526403481e-09 |   5.983086041064113e-11 |  -4.563823183865036e-09 |  5.4430501728049755e-09 | -3.1465727983725613e-09 | -1.2547707937708358e-09 |   6.159893210722961e-09 |  -7.605000668894455e-09 | -1.8612047611040684e-08 |
|         AM7FAdq0-bkg.spectral.norm13 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.2253176386933165e-09 | -4.1837568919252194e-10 | -2.2750226008621268e-09 |  3.9326289321418004e-09 | -3.4223535773119836e-09 | -1.4529326562066933e-10 |  6.8149807353544966e-09 | -1.5266730465616162e-08 |   2.287248934301813e-08 |    7.97469003269037e-08 |  2.4771658807817914e-08 |  -1.784303036179155e-08 |   8.396183223045285e-09 |   4.206668040209468e-10 |  -6.112482534189754e-09 |   7.351778643971167e-09 |  -3.795966765307945e-09 | -4.2842336321264845e-09 |  1.4543674765922276e-08 |    6.10554953809238e-09 |
|         AM7FAdq0-bkg.spectral.norm14 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.501528870430628e-09 |  1.5246001356170043e-09 |  -2.430324730599767e-11 |   -2.06153565456993e-09 |   3.592366123468494e-09 | -3.2377745037020368e-09 | -1.6437398601271858e-10 |   6.959971081003322e-09 | -1.6049401720004497e-08 |  2.4771658807817914e-08 |   8.820515482680217e-08 |  2.8506675156762145e-08 | -2.1114909622134336e-08 |  1.0004583701007798e-08 |  1.2367039359661258e-09 |   -9.17911741669669e-09 |  1.1027565523832468e-08 |  -4.042037534537735e-09 |  -1.518711819421437e-08 |    2.69575007729308e-08 |
|         AM7FAdq0-bkg.spectral.norm15 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.9302512617269856e-10 | -1.4643586518722858e-09 |  1.3432410731908672e-09 |   3.448260834927701e-11 | -2.0281479733382554e-09 |  3.6074781984668463e-09 |  -3.366301890327377e-09 |    -9.6787197136992e-11 |   7.453284526403481e-09 |  -1.784303036179155e-08 |  2.8506675156762145e-08 |  1.0353921396573624e-07 |  3.5210602398223496e-08 | -2.6942044997326025e-08 |    1.27630733019508e-08 |  3.2258599574267616e-09 |  -1.602020394300011e-08 |  1.9142861348146824e-08 |  3.6114307509104855e-10 |  -7.484186339052888e-08 |
|         AM7FAdq0-bkg.spectral.norm16 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1577938164019766e-09 |    7.39546342971569e-10 |  -1.531451361055764e-09 |   1.235668076781379e-09 |  1.1326720119891166e-10 |  -2.134067740833495e-09 |   3.866810147634909e-09 | -3.7616438614732216e-09 |   5.983086041064113e-11 |   8.396183223045285e-09 | -2.1114909622134336e-08 |  3.5210602398223496e-08 |   1.305702582466429e-07 |    4.74947883883988e-08 | -3.7807725989734896e-08 |  1.7575071089811337e-08 |   9.138139688933593e-09 |  -3.468507844304112e-08 |  3.7746215121106546e-08 |  1.0703656721233925e-07 |
|         AM7FAdq0-bkg.spectral.norm17 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2498487335344932e-09 |  1.0799114437677904e-10 |    9.16541518524009e-10 | -1.4922036577931787e-09 |  1.2267303387992948e-09 |  1.1641146406689351e-10 | -2.3199116796986884e-09 |   4.411342457366224e-09 |  -4.563823183865036e-09 |   4.206668040209468e-10 |  1.0004583701007798e-08 | -2.6942044997326025e-08 |    4.74947883883988e-08 |  1.8015961198264775e-07 |   7.170165387242784e-08 |  -5.981323492250861e-08 |   2.571935458471945e-08 |   3.066507773671629e-08 |  -9.413866381201789e-08 | -5.2051744095444254e-08 |
|         AM7FAdq0-bkg.spectral.norm18 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.820552769855561e-10 |  -6.877236784511828e-10 |  1.0780981491148487e-11 |   9.228313188600412e-10 | -1.6005012818129422e-09 |  1.4431303743361529e-09 |  -6.939629576422363e-12 | -2.6350650249502337e-09 |  5.4430501728049755e-09 |  -6.112482534189754e-09 |  1.2367039359661258e-09 |    1.27630733019508e-08 | -3.7807725989734896e-08 |   7.170165387242784e-08 |  2.7962971093462555e-07 |   1.254394606854362e-07 | -1.1080827629351452e-07 |  3.7951289687316557e-08 |  1.2314174298212485e-07 | -2.1204458485744483e-07 |
|         AM7FAdq0-bkg.spectral.norm19 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.8326476058658087e-10 |   8.001278453509781e-10 |  -7.977060063896469e-10 |   7.814199993285667e-11 |  1.0269202405563204e-09 |  -1.966738069958077e-09 |  1.9787075424585713e-09 |  -3.326517680336044e-10 | -3.1465727983725613e-09 |   7.351778643971167e-09 |   -9.17911741669669e-09 |  3.2258599574267616e-09 |  1.7575071089811337e-08 |  -5.981323492250861e-08 |   1.254394606854362e-07 |   5.084824114027371e-07 |  2.7035892450593967e-07 |  -2.601550240785364e-07 |   3.197554271454321e-08 |   8.090164631897825e-07 |
|         AM7FAdq0-bkg.spectral.norm20 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.562895328491692e-10 |  -3.916614891714387e-10 |    1.08642971921502e-09 | -1.0597383762370015e-09 |   2.385716671143314e-10 |  1.2150603746676132e-09 |  -2.707241214834436e-09 |  3.1559053021419336e-09 | -1.2547707937708358e-09 |  -3.795966765307945e-09 |  1.1027565523832468e-08 |  -1.602020394300011e-08 |   9.138139688933593e-09 |   2.571935458471945e-08 | -1.1080827629351452e-07 |  2.7035892450593967e-07 |   1.147172380323975e-06 |   7.988928585404774e-07 |   -8.33789320337753e-07 | -1.4688663191569543e-06 |
|         AM7FAdq0-bkg.spectral.norm21 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1892750443939967e-09 |    -5.0627823335223e-10 |  -5.441395417268732e-10 |  1.4886690477688371e-09 |  -1.765254168703768e-09 |   8.635516753501431e-10 |  1.3638729047410341e-09 |   -4.28253506218855e-09 |   6.159893210722961e-09 | -4.2842336321264845e-09 |  -4.042037534537735e-09 |  1.9142861348146824e-08 |  -3.468507844304112e-08 |   3.066507773671629e-08 |  3.7951289687316557e-08 |  -2.601550240785364e-07 |   7.988928585404774e-07 |  3.5367394484755327e-06 |    3.64330094564065e-06 | -1.0699071627789625e-06 |
|         AM7FAdq0-bkg.spectral.norm22 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -4.9812107355227326e-11 |  1.6135533302155186e-09 | -1.2744340659025652e-09 |  -3.350476494262511e-10 |   2.428940420108046e-09 | -3.8462700876687374e-09 |  3.1596402097603426e-09 |    7.42935387140207e-10 |  -7.605000668894455e-09 |  1.4543674765922276e-08 |  -1.518711819421437e-08 |  3.6114307509104855e-10 |  3.7746215121106546e-08 |  -9.413866381201789e-08 |  1.2314174298212485e-07 |   3.197554271454321e-08 |   -8.33789320337753e-07 |    3.64330094564065e-06 |  1.8397294613761335e-05 |  3.3329957232529053e-05 |
|         AM7FAdq0-bkg.spectral.norm23 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.657302054766501e-09 |   7.834856730844177e-10 |  3.0969801883704124e-09 |  -5.621109520637198e-09 |    5.14499861511667e-09 |  -5.301190290257023e-10 |  -7.736738690348402e-09 |  1.6327217889591136e-08 | -1.8612047611040684e-08 |    6.10554953809238e-09 |    2.69575007729308e-08 |  -7.484186339052888e-08 |  1.0703656721233925e-07 | -5.2051744095444254e-08 | -2.1204458485744483e-07 |   8.090164631897825e-07 | -1.4688663191569543e-06 | -1.0699071627789625e-06 |  3.3329957232529053e-05 |  0.00011068541350770106 |
