|                      Parameters |                      0 |                      1 |   2 |                      3 |                      4 |                      5 |                     6 |   7 |
|         aEaZD8Bs.spectral.index |    0.09797788256736178 | 4.0178206648264915e-14 | 0.0 |  4.262804509028896e-05 |  9.157173855099161e-06 |                    0.0 |                   0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude | 4.0178206648264915e-14 | 1.1685888773483414e-25 | 0.0 | -2.901369459488734e-16 | -3.151838012053246e-17 |                    0.0 |                   0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 |  4.262804509028896e-05 | -2.901369459488734e-16 | 0.0 |  0.0003249142216955454 | 1.9487957608681869e-07 |                    0.0 |                   0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 |  9.157173855099161e-06 | -3.151838012053246e-17 | 0.0 | 1.9487957608681869e-07 |  0.0002421509554215292 |                    0.0 |                   0.0 | 0.0 |
|      TxVj4Pa7-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011366611059869496 | 9.365641346134963e-06 | 0.0 |
|      TxVj4Pa7-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  9.365641346134963e-06 | 0.0001326079531454564 | 0.0 |
| TxVj4Pa7-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
