|                      Parameters |                     0 |   1 |   2 |                      3 |                      4 |                      5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |  0.060408451479186144 | 0.0 | 0.0 |  0.0004977040088116738 |   0.000415210781964662 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | 0.0004977040088116738 | 0.0 | 0.0 |  0.0016276251808113565 | 2.8506228750411934e-05 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 |  0.000415210781964662 | 0.0 | 0.0 | 2.8506228750411934e-05 |   0.001279424977905369 |                    0.0 | 0.0 | 0.0 |
|      YKix5ieT-bkg.spectral.norm |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 1.1267562118093721e-05 | 0.0 | 0.0 |
|      YKix5ieT-bkg.spectral.tilt |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
| YKix5ieT-bkg.spectral.reference |                   0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
