|                      Parameters |                    0 |   1 |   2 |                     3 |                     4 |                      5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |   0.6056282511524693 | 0.0 | 0.0 |  0.006507887647174761 |  0.005484700647926366 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | 0.006507887647174761 | 0.0 | 0.0 |  0.016445688501103378 | 0.0005020778845465369 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | 0.005484700647926366 | 0.0 | 0.0 | 0.0005020778845465369 |  0.012629864781650086 |                    0.0 | 0.0 | 0.0 |
|      9WOjo24R-bkg.spectral.norm |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.00011268928894460345 | 0.0 | 0.0 |
|      9WOjo24R-bkg.spectral.tilt |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
| 9WOjo24R-bkg.spectral.reference |                  0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 |
