|                      Parameters |                      0 |                       1 |   2 |                      3 |                       4 |                      5 |                      6 |   7 |
|         aEaZD8Bs.spectral.index |    0.02123755828484339 |   8.844227273761315e-15 | 0.0 | 1.1037815869161716e-05 |   4.172297715186527e-06 |                    0.0 |                    0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude |  8.844227273761315e-15 |  2.5348311344553144e-26 | 0.0 | -7.394698673487709e-17 | -2.1127083384535878e-17 |                    0.0 |                    0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | 1.1037815869161716e-05 |  -7.394698673487709e-17 | 0.0 |  7.001446455595112e-05 |     9.5167022764197e-08 |                    0.0 |                    0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 |  4.172297715186527e-06 | -2.1127083384535878e-17 | 0.0 |    9.5167022764197e-08 |   5.210193387393047e-05 |                    0.0 |                    0.0 | 0.0 |
|      jNjy_mcQ-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 2.4487962323424714e-05 | 2.0067795766311336e-06 | 0.0 |
|      jNjy_mcQ-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 2.0067795766311336e-06 |  2.856808410413794e-05 | 0.0 |
| jNjy_mcQ-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
