|                           Parameters |                       0 |                       1 |   2 |                       3 |                       4 |   5 |   6 |   7 |   8 |                       9 |                      10 |                      11 |                      12 |                      13 |                      14 |                      15 |                      16 |                      17 |                      18 |                      19 |                      20 |                      21 |                      22 |                      23 |                      24 |                      25 |                      26 |                      27 |                      28 |  29 |  30 |  31 |                      32 |  33 |                      34 |                      35 |  36 |
|          lJUxy4u2-bkg.spectral.norm5 | -3.5912662805297224e-05 |  -5.442594827666859e-17 | 0.0 |  1.6627351538385025e-07 |  5.3062920085941436e-08 | 0.0 | 0.0 | 0.0 | 0.0 |  5.2805708367967325e-05 |    9.22925674472985e-05 |  3.7903174137660095e-05 | -1.7051623665286444e-05 | -2.9991458186121446e-06 |   9.087842908877121e-06 | -4.0741720035898425e-06 | -3.2335808435396908e-06 |   3.872753799911228e-06 |  1.4687379881975754e-07 |  -2.323372599421711e-06 |   6.547694548005747e-07 |  1.0566677972926016e-06 |  -7.604825717462068e-07 |  -6.670055583692391e-07 |   3.529875243433398e-07 |   3.004683448112057e-07 |  -2.805927757414367e-07 |  -4.007220269144517e-07 | -1.4543766697824032e-07 | 0.0 | 0.0 | 0.0 |  1.1963695778471295e-05 | 0.0 |   6.929745511163885e-07 |   -6.60020921051534e-08 | 0.0 |
|          lJUxy4u2-bkg.spectral.norm6 | -4.0586741885358126e-05 |  -6.227591600804701e-17 | 0.0 |  2.0565130094647472e-07 |   6.493270262821729e-08 | 0.0 | 0.0 | 0.0 | 0.0 | -1.4207820292014008e-05 |  3.7903174137660095e-05 |  0.00010568088977001235 |   5.584675012270385e-05 | -1.9811227641491497e-05 |  -6.546168459678821e-06 |  1.4371341155640169e-05 | -3.4085793086815237e-06 |  -6.413641395415806e-06 |   4.723474267293816e-06 |   1.766328794125581e-06 |  -3.398501453636332e-06 |  -9.522396630079056e-08 |   1.955555037292197e-06 | -3.2827477504389555e-07 | -1.2985448850299094e-06 | -2.8399393867128494e-08 |   6.545685284021128e-07 |   1.340840174826984e-07 | -4.1443151798546146e-07 | 0.0 | 0.0 | 0.0 | -1.3696547141653866e-06 | 0.0 |   7.750514215720428e-07 |  -7.929015663304854e-08 | 0.0 |
|          lJUxy4u2-bkg.spectral.norm7 |   -3.19218572182857e-05 |  -6.286557020129109e-17 | 0.0 |    2.51970715568598e-07 |   7.999792257144449e-08 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2838202329936755e-05 | -1.7051623665286444e-05 |   5.584675012270385e-05 |  0.00012439177709329925 |  6.0688186085554354e-05 | -2.3921432113049505e-05 |  -8.647333868157154e-06 |  1.6677449634837135e-05 | -2.4579721399435636e-06 |  -8.038106481674464e-06 |   4.620426957237531e-06 |  3.0562701170224754e-06 |  -3.603759530870209e-06 | -1.0184697912294948e-06 |  2.2950298941674917e-06 |    4.95391366937538e-07 | -1.4040150812367662e-06 |  -6.468703859628518e-07 |   5.601538388121031e-07 |   6.507204436634982e-07 | 0.0 | 0.0 | 0.0 | -5.8044887063850734e-06 | 0.0 |   7.651371430881717e-07 |  -7.082318992607965e-08 | 0.0 |
|          lJUxy4u2-bkg.spectral.norm8 | -2.1352556977701995e-05 |  -6.223768693469806e-17 | 0.0 |   2.911650835638093e-07 |    9.31176810823093e-08 | 0.0 | 0.0 | 0.0 | 0.0 |  1.2617838714146412e-05 | -2.9991458186121446e-06 | -1.9811227641491497e-05 |  6.0688186085554354e-05 |  0.00014101679566201522 |   6.859902683734582e-05 | -2.9352380583664053e-05 | -1.2645576990851726e-05 |   1.942834387786348e-05 |  -9.758774629112823e-07 | -1.0193787331003535e-05 |   4.188998508739833e-06 |   4.817908600691795e-06 |  -3.518370580877533e-06 | -2.3783660327584307e-06 |  2.2695787088079827e-06 |   1.667289302464746e-06 |  -9.782614550149045e-07 | -1.2995765972309424e-06 |  -7.098732684449312e-08 | 0.0 | 0.0 | 0.0 |  -4.672661526105215e-06 | 0.0 |   7.511134923655903e-07 |  -5.677661923984742e-08 | 0.0 |
|          lJUxy4u2-bkg.spectral.norm9 |  -9.920160355856064e-06 |  -5.545349784651178e-17 | 0.0 |  3.0490032421031547e-07 |    9.73805876304408e-08 | 0.0 | 0.0 | 0.0 | 0.0 | -1.4380562501921206e-06 |   9.087842908877121e-06 |  -6.546168459678821e-06 | -2.3921432113049505e-05 |   6.859902683734582e-05 |   0.0001703467239340711 |   9.376760314721251e-05 | -3.0678497274902415e-05 |  -2.122362879335369e-05 |  2.2628633962339758e-05 |    3.09350226870591e-06 | -1.3540775560584308e-05 |   2.228073945557108e-06 |   7.666584727294366e-06 |  -2.313221707201842e-06 |    -4.5241985951918e-06 |  1.0956447872169523e-06 |  3.0164220570045616e-06 |  4.5985026141609204e-07 | -1.5385429780110229e-06 | 0.0 | 0.0 | 0.0 | -1.0169063294761397e-05 | 0.0 |   6.636456472418775e-07 |  -3.903896536864219e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm10 |   5.113873898407575e-06 |  -4.932214683137589e-17 | 0.0 |   3.445648649957346e-07 |  1.0954847427477652e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.545459540401447e-06 | -4.0741720035898425e-06 |  1.4371341155640169e-05 |  -8.647333868157154e-06 | -2.9352380583664053e-05 |   9.376760314721251e-05 |  0.00022697462575486517 |  0.00013076758083293994 |  -3.585835816687194e-05 | -3.2610655081827936e-05 |  2.8280456030323672e-05 |   8.686474199871516e-06 | -1.8243401051174734e-05 |  -9.752246482622275e-07 |  1.1322524551152134e-05 |   3.849236723648201e-07 |  -6.707712209749211e-06 | -1.5221515189753666e-06 |  3.5739936143613086e-06 |  2.9110143788699376e-06 | 0.0 | 0.0 | 0.0 |  -1.196154130769886e-05 | 0.0 |   5.820181074179762e-07 | -1.5941244759102846e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm11 |  2.1810331941991864e-05 |  -4.500766544840166e-17 | 0.0 |   4.015509697700237e-07 |  1.2713519961429827e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  4.4664978104517886e-06 | -3.2335808435396908e-06 | -3.4085793086815237e-06 |  1.6677449634837135e-05 | -1.2645576990851726e-05 | -3.0678497274902415e-05 |  0.00013076758083293994 |   0.0002955171373123263 |  0.00017181896928333563 |  -4.273907256883752e-05 |  -4.605840053101492e-05 |  3.4432089173279524e-05 |  1.6436189805787088e-05 | -2.2947856069814957e-05 |  -6.542580506276808e-06 |  1.4503212274639669e-05 |  5.5756650239164936e-06 |  -7.185277316031376e-06 |  -5.494325459621488e-06 |  1.7059604654733107e-06 | 0.0 | 0.0 | 0.0 |  -6.694547058687996e-06 | 0.0 |   5.260164255823042e-07 |  1.0389326248810797e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm12 |   3.610808036189698e-05 | -3.6596550319430905e-17 | 0.0 |  4.2757249121207523e-07 |  1.3466718668084263e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  1.7043738644831133e-06 |   3.872753799911228e-06 |  -6.413641395415806e-06 | -2.4579721399435636e-06 |   1.942834387786348e-05 |  -2.122362879335369e-05 |  -3.585835816687194e-05 |  0.00017181896928333563 |   0.0003765332533555437 |  0.00022408759199793967 |  -4.963861294631454e-05 |  -6.575484647708903e-05 |   4.013931039272701e-05 |  2.9135802176693477e-05 | -2.6778036152132943e-05 | -1.6695741257642078e-05 |  1.5040406236818324e-05 |  1.3573106572489286e-05 |   -3.91469576629623e-06 | -1.0097097425370253e-05 | 0.0 | 0.0 | 0.0 |  -4.032512450928284e-06 | 0.0 |  4.2795209018036855e-07 |   3.578874365206733e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm13 |   4.693458931913656e-05 | -2.6664567924354053e-17 | 0.0 |   4.360020185736553e-07 |  1.3699784231929066e-07 | 0.0 | 0.0 | 0.0 | 0.0 | -3.3209700300831223e-06 |  1.4687379881975754e-07 |   4.723474267293816e-06 |  -8.038106481674464e-06 |  -9.758774629112823e-07 |  2.2628633962339758e-05 | -3.2610655081827936e-05 |  -4.273907256883752e-05 |  0.00022408759199793967 |   0.0004818433659155298 |   0.0002964255604072355 | -5.5180578060559743e-05 |  -9.498054943593656e-05 |   4.362905848507581e-05 |   4.929744376073858e-05 |  -2.648570881759472e-05 |  -3.216755339049409e-05 |    8.93815962987394e-06 |   2.229316128267223e-05 |   6.421012814871295e-06 | 0.0 | 0.0 | 0.0 | -3.7435297927125253e-06 | 0.0 |   3.180106539514708e-07 |   5.716969412595005e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm14 |   5.548450108930599e-05 | -1.9518596614306552e-17 | 0.0 |  4.5720613046856967e-07 |   1.446268260292026e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  3.2830282739459393e-07 |  -2.323372599421711e-06 |   1.766328794125581e-06 |   4.620426957237531e-06 | -1.0193787331003535e-05 |    3.09350226870591e-06 |  2.8280456030323672e-05 |  -4.605840053101492e-05 |  -4.963861294631454e-05 |   0.0002964255604072355 |   0.0006294301029077138 |  0.00040463378053588934 |  -5.678520127409435e-05 | -0.00014030789402364282 |   4.101659335352821e-05 |   8.092862170891422e-05 | -1.5151240897921952e-05 | -5.1041832016303084e-05 |  -8.431413875785122e-06 |  2.7060751450452392e-05 | 0.0 | 0.0 | 0.0 | -1.0970722859936791e-06 | 0.0 |   2.473922497442418e-07 |   7.437385347046235e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm15 |   6.231703259483785e-05 | -1.3688528722881004e-17 | 0.0 |   4.991963271726875e-07 |  1.6017905328772097e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   1.754055225257876e-06 |   6.547694548005747e-07 |  -3.398501453636332e-06 |  3.0562701170224754e-06 |   4.188998508739833e-06 | -1.3540775560584308e-05 |   8.686474199871516e-06 |  3.4432089173279524e-05 |  -6.575484647708903e-05 | -5.5180578060559743e-05 |  0.00040463378053588934 |   0.0008454657633947825 |   0.0005705296410054581 |  -4.891332507036067e-05 |  -0.0002110904598979309 |   2.153649843152252e-05 |   0.0001243076279593666 |   1.744125317713195e-05 |  -6.619781714730685e-05 | -4.5211439830013486e-05 | 0.0 | 0.0 | 0.0 |  1.9418169673659055e-06 | 0.0 |    2.07870991014455e-07 |   8.835902766631453e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm16 |   6.730455164332078e-05 |  -7.997535222160514e-18 | 0.0 |   5.652456053224717e-07 |  1.8412377795805004e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.828697822045244e-07 |  1.0566677972926016e-06 |  -9.522396630079056e-08 |  -3.603759530870209e-06 |   4.817908600691795e-06 |   2.228073945557108e-06 | -1.8243401051174734e-05 |  1.6436189805787088e-05 |   4.013931039272701e-05 |  -9.498054943593656e-05 |  -5.678520127409435e-05 |   0.0005705296410054581 |   0.0011707482178531657 |   0.0008332829851609721 | -1.7074950395883235e-05 | -0.00032087564523883765 |  -3.692032223382102e-05 |  0.00017210271529272732 |   8.396225033646203e-05 | -5.9886700663195414e-05 | 0.0 | 0.0 | 0.0 |  3.2123096601770913e-06 | 0.0 |   1.928135439725216e-07 |   9.901851405340948e-08 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm17 |   7.031657221816526e-05 |  -3.624864131095493e-18 | 0.0 |   6.456395150082438e-07 |  2.1383260018453543e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.369623109375162e-07 |  -7.604825717462068e-07 |   1.955555037292197e-06 | -1.0184697912294948e-06 |  -3.518370580877533e-06 |   7.666584727294366e-06 |  -9.752246482622275e-07 | -2.2947856069814957e-05 |  2.9135802176693477e-05 |   4.362905848507581e-05 | -0.00014030789402364282 |  -4.891332507036067e-05 |   0.0008332829851609721 |   0.0016778962438645745 |   0.0012685030766214189 |   7.920227915363886e-05 |  -0.0004780748001483277 | -0.00016960508564704984 |   0.0002041683241875635 |  0.00021353685995940578 | 0.0 | 0.0 | 0.0 |   4.074374838851058e-06 | 0.0 |  2.0586253364765595e-07 |  1.0539294316370092e-07 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm18 |   7.211176477995302e-05 |  -8.342530579146535e-19 | 0.0 |   7.885525082287529e-07 |   2.673829858710844e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   5.358575238047451e-07 |  -6.670055583692391e-07 | -3.2827477504389555e-07 |  2.2950298941674917e-06 | -2.3783660327584307e-06 |  -2.313221707201842e-06 |  1.1322524551152134e-05 |  -6.542580506276808e-06 | -2.6778036152132943e-05 |   4.929744376073858e-05 |   4.101659335352821e-05 |  -0.0002110904598979309 | -1.7074950395883235e-05 |   0.0012685030766214189 |    0.002502783708527752 |   0.0020203047708066816 |  0.00032678428824535884 |  -0.0006819838929194907 |  -0.0004356245959321326 |  0.00015671514521797025 | 0.0 | 0.0 | 0.0 |   5.492392202064261e-06 | 0.0 |  2.8193505005660153e-07 |  1.0837590027909904e-07 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm19 |   7.557850958749267e-05 |   8.776917236770021e-19 | 0.0 |  1.2003478008171758e-06 |  4.1315352694967375e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   4.820585003819898e-07 |   3.529875243433398e-07 | -1.2985448850299094e-06 |    4.95391366937538e-07 |  2.2695787088079827e-06 |    -4.5241985951918e-06 |   3.849236723648201e-07 |  1.4503212274639669e-05 | -1.6695741257642078e-05 |  -2.648570881759472e-05 |   8.092862170891422e-05 |   2.153649843152252e-05 | -0.00032087564523883765 |   7.920227915363886e-05 |   0.0020203047708066816 |    0.003875096525835649 |   0.0033262904601130704 |   0.0008840954162318023 |  -0.0009213070008665484 |  -0.0010082274902801225 | 0.0 | 0.0 | 0.0 |   7.261985948702763e-06 | 0.0 |   5.556305004651297e-07 |  1.1262478654921804e-07 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm20 |   8.293866878085041e-05 |  1.4923056601222602e-18 | 0.0 |   2.031547738972888e-06 |   6.964766819807103e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.543850818360735e-07 |   3.004683448112057e-07 | -2.8399393867128494e-08 | -1.4040150812367662e-06 |   1.667289302464746e-06 |  1.0956447872169523e-06 |  -6.707712209749211e-06 |  5.5756650239164936e-06 |  1.5040406236818324e-05 |  -3.216755339049409e-05 | -1.5151240897921952e-05 |   0.0001243076279593666 |  -3.692032223382102e-05 |  -0.0004780748001483277 |  0.00032678428824535884 |   0.0033262904601130704 |   0.0061681541736652344 |    0.005611507781276644 |    0.002093531617375575 |  -0.0010534292390519833 | 0.0 | 0.0 | 0.0 |   8.956818411602135e-06 | 0.0 |  1.1264532210387532e-06 |  1.2143394641847723e-07 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm21 |    9.02015368609274e-05 |   1.334963634434297e-18 | 0.0 |  2.9619277416292173e-06 |  1.0055176931156463e-06 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.325707166135369e-07 |  -2.805927757414367e-07 |   6.545685284021128e-07 |  -6.468703859628518e-07 |  -9.782614550149045e-07 |  3.0164220570045616e-06 | -1.5221515189753666e-06 |  -7.185277316031376e-06 |  1.3573106572489286e-05 |    8.93815962987394e-06 | -5.1041832016303084e-05 |   1.744125317713195e-05 |  0.00017210271529272732 | -0.00016960508564704984 |  -0.0006819838929194907 |   0.0008840954162318023 |    0.005611507781276644 |     0.01012380516263777 |    0.009937504008229158 |    0.005325402774767678 | 0.0 | 0.0 | 0.0 |   9.134388336095693e-06 | 0.0 |  1.7730221611633357e-06 |  1.2888219327176304e-07 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm22 |   8.849578241329199e-05 |  1.4456478756701352e-18 | 0.0 |  3.3048098066326983e-06 |  1.1115464026991813e-06 | 0.0 | 0.0 | 0.0 | 0.0 |  -5.685774565015656e-09 |  -4.007220269144517e-07 |   1.340840174826984e-07 |   5.601538388121031e-07 | -1.2995765972309424e-06 |  4.5985026141609204e-07 |  3.5739936143613086e-06 |  -5.494325459621488e-06 |   -3.91469576629623e-06 |   2.229316128267223e-05 |  -8.431413875785122e-06 |  -6.619781714730685e-05 |   8.396225033646203e-05 |   0.0002041683241875635 |  -0.0004356245959321326 |  -0.0009213070008665484 |    0.002093531617375575 |    0.009937504008229158 |    0.017890988107894707 |    0.019568480146941476 | 0.0 | 0.0 | 0.0 |   6.231797762690458e-06 | 0.0 |  2.0235943035994645e-06 |  1.2300432616713561e-07 | 0.0 |
|         lJUxy4u2-bkg.spectral.norm23 |   7.328749026035897e-05 |   2.223543092799202e-18 | 0.0 |  2.7284740457227702e-06 |   9.095324221671953e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   2.035081123155633e-07 | -1.4543766697824032e-07 | -4.1443151798546146e-07 |   6.507204436634982e-07 |  -7.098732684449312e-08 | -1.5385429780110229e-06 |  2.9110143788699376e-06 |  1.7059604654733107e-06 | -1.0097097425370253e-05 |   6.421012814871295e-06 |  2.7060751450452392e-05 | -4.5211439830013486e-05 | -5.9886700663195414e-05 |  0.00021353685995940578 |  0.00015671514521797025 |  -0.0010082274902801225 |  -0.0010534292390519833 |    0.005325402774767678 |    0.019568480146941476 |     0.03399805829598439 | 0.0 | 0.0 | 0.0 |  1.2143929951518578e-06 | 0.0 |  1.6556490348750535e-06 |   9.902028541743497e-08 | 0.0 |
|           lJUxy4u2-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           lJUxy4u2-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      lJUxy4u2-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       lJUxy4u2-irf.e_reco_model.bias |    0.005887987149116153 |   7.114158157536046e-16 | 0.0 |  1.2206319915418814e-05 |   4.520628515530624e-06 | 0.0 | 0.0 | 0.0 | 0.0 |  1.0846761764202182e-05 |  1.1963695778471295e-05 | -1.3696547141653866e-06 | -5.8044887063850734e-06 |  -4.672661526105215e-06 | -1.0169063294761397e-05 |  -1.196154130769886e-05 |  -6.694547058687996e-06 |  -4.032512450928284e-06 | -3.7435297927125253e-06 | -1.0970722859936791e-06 |  1.9418169673659055e-06 |  3.2123096601770913e-06 |   4.074374838851058e-06 |   5.492392202064261e-06 |   7.261985948702763e-06 |   8.956818411602135e-06 |   9.134388336095693e-06 |   6.231797762690458e-06 |  1.2143929951518578e-06 | 0.0 | 0.0 | 0.0 |    0.008798564831159017 | 0.0 | -1.1132825985868684e-05 |   8.567118059856219e-06 | 0.0 |
| lJUxy4u2-irf.e_reco_model.resolution |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
