|                           Parameters |                       0 |                       1 |   2 |                       3 |                       4 |   5 |   6 |   7 |   8 |                       9 |                      10 |                      11 |                      12 |                      13 |                      14 |                      15 |                      16 |                      17 |                      18 |                      19 |                      20 |                      21 |                      22 |                      23 |                      24 |                      25 |                      26 |                      27 |                      28 |  29 |  30 |  31 |                      32 |  33 |                      34 |                      35 |  36 |
|          R65N1AuS-bkg.spectral.norm5 |  -7.850729921709168e-05 | -1.1377749895203364e-16 | 0.0 |   3.032141738390703e-07 |   6.785350969774888e-08 | 0.0 | 0.0 | 0.0 | 0.0 |  0.00010544640872351436 |  0.00019021537680674605 |   8.911537985990841e-05 |  -3.170984944128917e-05 | -1.4825227043113881e-05 |   2.031023441264668e-05 |  -1.756075460383527e-06 | -1.0909828269501362e-05 |   4.452790525901772e-06 |   4.652980072894579e-06 | -3.6519699412376025e-06 | -2.0149686577728577e-06 |  2.0688239765384984e-06 |   7.671127216827308e-07 | -1.3909851767085663e-06 |  -8.828760729513504e-07 |   2.893502527656793e-07 |   3.513055382024513e-07 | -1.6613617569138823e-07 | -4.1991826866157094e-07 | 0.0 | 0.0 | 0.0 |  1.5165768575424498e-05 | 0.0 |    6.22321466569615e-07 |  -7.377650928044398e-08 | 0.0 |
|          R65N1AuS-bkg.spectral.norm6 |  -8.796059673908067e-05 |  -1.356668124277639e-16 | 0.0 |   4.009839693180337e-07 |   8.913088997436588e-08 | 0.0 | 0.0 | 0.0 | 0.0 | -1.1527419167592214e-05 |   8.911537985990841e-05 |  0.00021088569391763755 |  0.00012414594294892954 | -3.0197856887983447e-05 | -2.5341832156993728e-05 |   2.700099087523916e-05 |   4.740708535249466e-06 | -1.5805590476750644e-05 |  1.8789909051437763e-06 |    8.10149930410601e-06 | -2.6664318816064243e-06 |  -4.279468735169533e-06 |  1.5408836058041935e-06 |  2.2516087091548998e-06 |  -7.644987693549148e-07 | -1.6605102364389715e-06 |  -4.332844428025471e-07 |   4.595998881873375e-07 |   3.933634100843591e-07 | 0.0 | 0.0 | 0.0 |  2.6454501317407087e-07 | 0.0 |   7.105399387103303e-07 |  -8.888166470785485e-08 | 0.0 |
|          R65N1AuS-bkg.spectral.norm7 |  -6.691747533112767e-05 | -1.3310727424873352e-16 | 0.0 |  4.7633004600565705e-07 |  1.0679071065340389e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   -3.41637010814552e-05 |  -3.170984944128917e-05 |  0.00012414594294892954 |   0.0002552556477201092 |   0.0001339392714704345 | -4.0332572828471675e-05 |  -2.997473957420682e-05 |  3.0345690698150792e-05 |   7.109649275042408e-06 | -1.7636792103409172e-05 |   4.697328435444364e-07 |   9.634477569783628e-06 | -1.4663179603982338e-06 | -5.3191767993535796e-06 |   5.885415219586195e-07 |   3.005409643163574e-06 |  3.8706825327796254e-07 | -1.5281277461535996e-06 | -1.0419479993701865e-06 |  1.3830674477014936e-08 | 0.0 | 0.0 | 0.0 |  -8.138546398509543e-06 | 0.0 |   6.626641015970643e-07 |  -7.793366906505035e-08 | 0.0 |
|          R65N1AuS-bkg.spectral.norm8 |  -4.341208545367531e-05 |  -1.300603767163422e-16 | 0.0 |   5.455181490669665e-07 |  1.2359592893648603e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  1.7342756489333924e-05 | -1.4825227043113881e-05 | -3.0197856887983447e-05 |   0.0001339392714704345 |  0.00028720081503558984 |  0.00015452302499759787 |  -4.846029359140497e-05 |  -4.137196646254959e-05 |    3.37522305154187e-05 |  1.2821717390017845e-05 | -2.0380351418101732e-05 | -3.0153888527745114e-06 |  1.1769564967690344e-05 |  1.1734746042753038e-06 |  -6.505532911237126e-06 | -1.5397957396116814e-06 |  3.2212657139313386e-06 |   2.083982228411907e-06 |  -5.687097775903983e-07 | -1.3723234351383412e-06 | 0.0 | 0.0 | 0.0 |  -7.605797046103679e-06 | 0.0 |   6.318481849247685e-07 |  -6.209522716928437e-08 | 0.0 |
|          R65N1AuS-bkg.spectral.norm9 | -1.8764307827949385e-05 | -1.1928743074424106e-16 | 0.0 |   5.872948673160994e-07 |   1.331146798194224e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   8.035823115355648e-06 |   2.031023441264668e-05 | -2.5341832156993728e-05 | -4.0332572828471675e-05 |  0.00015452302499759787 |   0.0003468771770623103 |  0.00020726451585518528 |  -4.441407918242878e-05 |  -5.967095469711935e-05 |   3.404605855467163e-05 |   2.335646682631167e-05 |  -2.185313669787356e-05 |  -9.920806444853415e-06 |  1.2877397860011494e-05 |   6.242127592597231e-06 |  -6.201492270580718e-06 |  -4.952267053360654e-06 |  1.5182919524930733e-06 |  3.4138406109559203e-06 |  1.5737569533124665e-06 | 0.0 | 0.0 | 0.0 | -1.2530699895983397e-05 | 0.0 |   5.666346131617538e-07 | -4.3027471707056623e-08 | 0.0 |
|         R65N1AuS-bkg.spectral.norm10 |  1.3906468352036072e-05 | -1.0518593187399214e-16 | 0.0 |   6.565209725756976e-07 |  1.4788797696072158e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.394706072546918e-05 |  -1.756075460383527e-06 |   2.700099087523916e-05 |  -2.997473957420682e-05 |  -4.846029359140497e-05 |  0.00020726451585518528 |   0.0004609261257093676 |   0.0002872719673173064 |  -4.710251314120495e-05 |  -8.592070847168884e-05 |  3.7954540478121096e-05 |     3.8365226926096e-05 | -2.4157798324799353e-05 |  -1.974585123189236e-05 |  1.3137125626768474e-05 |  1.3363081911642797e-05 | -3.4114224608420776e-06 |  -8.146269408674726e-06 | -2.1625522703249355e-06 |    2.70523211032854e-06 | 0.0 | 0.0 | 0.0 | -1.5746813375438435e-05 | 0.0 |  4.7622698410699867e-07 |  -1.734687742324044e-08 | 0.0 |
|         R65N1AuS-bkg.spectral.norm11 |  4.9071803402399734e-05 |  -9.392965005669306e-17 | 0.0 |   7.543355165452351e-07 |  1.6867932621992775e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   6.539969115096902e-07 | -1.0909828269501362e-05 |   4.740708535249466e-06 |  3.0345690698150792e-05 |  -4.137196646254959e-05 |  -4.441407918242878e-05 |   0.0002872719673173064 |   0.0005978977348697414 |  0.00037651255967520187 |  -5.073520335038126e-05 | -0.00011711291103012532 |   3.994689214088457e-05 |  5.7382918820373885e-05 | -2.3073137556522834e-05 |  -3.251095703120907e-05 |   8.683358695568444e-06 |   2.078450401276768e-05 |   3.836885106085306e-06 |  -8.332089119032426e-06 |  -7.080309511017168e-06 | 0.0 | 0.0 | 0.0 | -1.0293379031943167e-05 | 0.0 |   4.038456519538531e-07 |  1.1185884324090998e-08 | 0.0 |
|         R65N1AuS-bkg.spectral.norm12 |    7.87046180851025e-05 |   -7.81797826571273e-17 | 0.0 |   8.102147668888343e-07 |  1.7979740507371756e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   7.565905090329544e-06 |   4.452790525901772e-06 | -1.5805590476750644e-05 |   7.109649275042408e-06 |    3.37522305154187e-05 |  -5.967095469711935e-05 |  -4.710251314120495e-05 |  0.00037651255967520187 |   0.0007601876347836167 |    0.000488993131458319 |  -5.077244771287227e-05 | -0.00015973830107760562 |  3.5963113729958754e-05 |   8.344901877896866e-05 | -1.4565819408743867e-05 |  -4.839925999612539e-05 |  -4.511492804089515e-06 |  2.4509258432109546e-05 |  1.5206252559663946e-05 |   -1.67666301817368e-06 | 0.0 | 0.0 | 0.0 |    -5.3001968180892e-06 | 0.0 |   3.212320976146057e-07 |   3.814035262321062e-08 | 0.0 |
|         R65N1AuS-bkg.spectral.norm13 |  0.00010145500892531133 |  -5.790171067803283e-17 | 0.0 |   8.252205334105339e-07 |  1.8273247754010503e-07 | 0.0 | 0.0 | 0.0 | 0.0 | -2.5323009469549696e-06 |   4.652980072894579e-06 |  1.8789909051437763e-06 | -1.7636792103409172e-05 |  1.2821717390017845e-05 |   3.404605855467163e-05 |  -8.592070847168884e-05 |  -5.073520335038126e-05 |    0.000488993131458319 |   0.0009698019613400988 |   0.0006443983937849101 | -4.1081837578084345e-05 |  -0.0002195729889592069 |  1.9732329370769933e-05 |  0.00011813824287636209 |   8.954362574066622e-06 |  -6.200462326560141e-05 | -2.8474881643609944e-05 |   1.769631561691858e-05 |   2.578780106394464e-05 | 0.0 | 0.0 | 0.0 |  -4.278191655224149e-06 | 0.0 |   2.238655216732616e-07 |   6.142930966511866e-08 | 0.0 |
|         R65N1AuS-bkg.spectral.norm14 |  0.00011926554921734827 |  -4.107773101598644e-17 | 0.0 |   8.617164424886442e-07 |  1.9331441437555252e-07 | 0.0 | 0.0 | 0.0 | 0.0 | -3.5596097079937483e-06 | -3.6519699412376025e-06 |    8.10149930410601e-06 |   4.697328435444364e-07 | -2.0380351418101732e-05 |   2.335646682631167e-05 |  3.7954540478121096e-05 | -0.00011711291103012532 |  -5.077244771287227e-05 |   0.0006443983937849101 |   0.0012617844219376328 |   0.0008742512460344331 |  -1.139356593872708e-05 |  -0.0003057465789942852 |  -2.102353292971495e-05 |  0.00015993997070094392 |   5.786639248203953e-05 |  -6.121225990211258e-05 | -6.0536266742415534e-05 |  -9.547901357778116e-06 | 0.0 | 0.0 | 0.0 | -1.9811271620250472e-06 | 0.0 |   1.517955959526639e-07 |   8.033482861270799e-08 | 0.0 |
|         R65N1AuS-bkg.spectral.norm15 |   0.0001330826396570207 |  -2.874625760255136e-17 | 0.0 |    9.46219373368799e-07 |   2.176703468595945e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   1.988608137780158e-06 | -2.0149686577728577e-06 | -2.6664318816064243e-06 |   9.634477569783628e-06 | -3.0153888527745114e-06 |  -2.185313669787356e-05 |     3.8365226926096e-05 |   3.994689214088457e-05 | -0.00015973830107760562 | -4.1081837578084345e-05 |   0.0008742512460344331 |   0.0016864098428050341 |   0.0012236017006265626 |   5.700183929245063e-05 | -0.00042906976244288787 | -0.00011088102744950812 |  0.00019320238761944537 |  0.00013736103877824986 |   -2.69320860235654e-05 |  -8.440731558041406e-05 | 0.0 | 0.0 | 0.0 |  2.0141078321923294e-06 | 0.0 |   1.180840621750928e-07 |   9.516674892469099e-08 | 0.0 |
|         R65N1AuS-bkg.spectral.norm16 |   0.0001427436688542436 |  -1.773068034378434e-17 | 0.0 |  1.0571671804682781e-06 |   2.498837539760226e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  1.5969836354486968e-06 |  2.0688239765384984e-06 |  -4.279468735169533e-06 | -1.4663179603982338e-06 |  1.1769564967690344e-05 |  -9.920806444853415e-06 | -2.4157798324799353e-05 |  5.7382918820373885e-05 |  3.5963113729958754e-05 |  -0.0002195729889592069 |  -1.139356593872708e-05 |   0.0012236017006265626 |   0.0023200709274344877 |    0.001770337473063967 |  0.00020772873075131123 |  -0.0005951676337563622 |  -0.0002880165078105083 |   0.0001824050395527167 |   0.0002429438630418514 |   7.301487439697311e-05 | 0.0 | 0.0 | 0.0 |   4.536925284549866e-06 | 0.0 |  1.0710644748367172e-07 |   1.060766549482441e-07 | 0.0 |
|         R65N1AuS-bkg.spectral.norm17 |   0.0001483473305221626 |  -8.128571571233826e-18 | 0.0 |  1.1981604588248129e-06 |   2.924878152678716e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.320094577361923e-06 |   7.671127216827308e-07 |  1.5408836058041935e-06 | -5.3191767993535796e-06 |  1.1734746042753038e-06 |  1.2877397860011494e-05 |  -1.974585123189236e-05 | -2.3073137556522834e-05 |   8.344901877896866e-05 |  1.9732329370769933e-05 |  -0.0003057465789942852 |   5.700183929245063e-05 |    0.001770337473063967 |   0.0032969934781870713 |   0.0026614922763498433 |   0.0005442511213269688 |  -0.0007769654691497231 |   -0.000592580797060734 |   6.209487214330512e-05 |  0.00032954251621611456 | 0.0 | 0.0 | 0.0 |   5.601070519767443e-06 | 0.0 |  1.2053818129747007e-07 |  1.1256533753098703e-07 | 0.0 |
|         R65N1AuS-bkg.spectral.norm18 |  0.00015217677661265284 |   -1.39238027276505e-18 | 0.0 |   1.527181958680608e-06 |  3.8708475204151227e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.066124360159072e-06 | -1.3909851767085663e-06 |  2.2516087091548998e-06 |   5.885415219586195e-07 |  -6.505532911237126e-06 |   6.242127592597231e-06 |  1.3137125626768474e-05 |  -3.251095703120907e-05 | -1.4565819408743867e-05 |  0.00011813824287636209 |  -2.102353292971495e-05 | -0.00042906976244288787 |  0.00020772873075131123 |   0.0026614922763498433 |     0.00485889387121224 |    0.004162506091240721 |    0.001267661969440277 |  -0.0008953313794987406 |  -0.0010758631412322898 | -0.00031749311951733984 | 0.0 | 0.0 | 0.0 |   7.051111720355069e-06 | 0.0 |  2.1593733158277348e-07 |   1.157800909752908e-07 | 0.0 |
|         R65N1AuS-bkg.spectral.norm19 |  0.00015871986244441936 |  2.5610204237274323e-18 | 0.0 |  2.3466698642949503e-06 |   6.058042122608534e-07 | 0.0 | 0.0 | 0.0 | 0.0 |  4.6982141297898675e-07 |  -8.828760729513504e-07 |  -7.644987693549148e-07 |   3.005409643163574e-06 | -1.5397957396116814e-06 |  -6.201492270580718e-06 |  1.3363081911642797e-05 |   8.683358695568444e-06 |  -4.839925999612539e-05 |   8.954362574066622e-06 |  0.00015993997070094392 | -0.00011088102744950812 |  -0.0005951676337563622 |   0.0005442511213269688 |    0.004162506091240721 |     0.00739206781978043 |    0.006680861575320976 |   0.0027105558121703743 |   -0.000760918442235796 |  -0.0017229006498203558 | 0.0 | 0.0 | 0.0 |   9.294695113857488e-06 | 0.0 |   4.945762046870616e-07 |   1.194337874279043e-07 | 0.0 |
|         R65N1AuS-bkg.spectral.norm20 |  0.00016890268809543503 |   4.533452694006908e-18 | 0.0 |   3.721281821579062e-06 |   9.558390820669547e-07 | 0.0 | 0.0 | 0.0 | 0.0 |   5.958712602802885e-07 |   2.893502527656793e-07 | -1.6605102364389715e-06 |  3.8706825327796254e-07 |  3.2212657139313386e-06 |  -4.952267053360654e-06 | -3.4114224608420776e-06 |   2.078450401276768e-05 |  -4.511492804089515e-06 |  -6.200462326560141e-05 |   5.786639248203953e-05 |  0.00019320238761944537 |  -0.0002880165078105083 |  -0.0007769654691497231 |    0.001267661969440277 |    0.006680861575320976 |    0.011467578891118012 |    0.010893647429554317 |    0.005601102137041067 |  0.00034674220953010045 | 0.0 | 0.0 | 0.0 |  1.1124336824997764e-05 | 0.0 |   9.757225674741538e-07 |  1.2486493424355104e-07 | 0.0 |
|         R65N1AuS-bkg.spectral.norm21 |  0.00017428434039441144 |   5.229202169318583e-18 | 0.0 |   5.075465734455495e-06 |   1.288010475969853e-06 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2976290147103037e-07 |   3.513055382024513e-07 |  -4.332844428025471e-07 | -1.5281277461535996e-06 |   2.083982228411907e-06 |  1.5182919524930733e-06 |  -8.146269408674726e-06 |   3.836885106085306e-06 |  2.4509258432109546e-05 | -2.8474881643609944e-05 |  -6.121225990211258e-05 |  0.00013736103877824986 |   0.0001824050395527167 |   -0.000592580797060734 |  -0.0008953313794987406 |   0.0027105558121703743 |    0.010893647429554317 |    0.018162897716492057 |    0.018286904129322476 |     0.01174235892796609 | 0.0 | 0.0 | 0.0 |  1.0776876043254315e-05 | 0.0 |  1.4630430203079153e-06 |  1.2617391590277503e-07 | 0.0 |
|         R65N1AuS-bkg.spectral.norm22 |  0.00016229760761352093 |   5.329661401913007e-18 | 0.0 |   5.496890831703803e-06 |  1.3789407068994367e-06 | 0.0 | 0.0 | 0.0 | 0.0 |    -4.6560727412144e-07 | -1.6613617569138823e-07 |   4.595998881873375e-07 | -1.0419479993701865e-06 |  -5.687097775903983e-07 |  3.4138406109559203e-06 | -2.1625522703249355e-06 |  -8.332089119032426e-06 |  1.5206252559663946e-05 |   1.769631561691858e-05 | -6.0536266742415534e-05 |   -2.69320860235654e-05 |   0.0002429438630418514 |   6.209487214330512e-05 |  -0.0010758631412322898 |   -0.000760918442235796 |    0.005601102137041067 |    0.018286904129322476 |    0.029688864968440386 |     0.03140339355974595 | 0.0 | 0.0 | 0.0 |  7.4669853572657515e-06 | 0.0 |  1.6449741966991619e-06 |  1.1471713700424174e-07 | 0.0 |
|         R65N1AuS-bkg.spectral.norm23 |   0.0001293373561852502 |  5.1495534040090064e-18 | 0.0 |   4.618803360606513e-06 |  1.1469240103997759e-06 | 0.0 | 0.0 | 0.0 | 0.0 |    -3.1074968508578e-07 | -4.1991826866157094e-07 |   3.933634100843591e-07 |  1.3830674477014936e-08 | -1.3723234351383412e-06 |  1.5737569533124665e-06 |    2.70523211032854e-06 |  -7.080309511017168e-06 |   -1.67666301817368e-06 |   2.578780106394464e-05 |  -9.547901357778116e-06 |  -8.440731558041406e-05 |   7.301487439697311e-05 |  0.00032954251621611456 | -0.00031749311951733984 |  -0.0017229006498203558 |  0.00034674220953010045 |     0.01174235892796609 |     0.03140339355974595 |    0.048161632068534195 | 0.0 | 0.0 | 0.0 |   2.637507787150002e-06 | 0.0 |    1.39378376832395e-06 |   8.901888979628554e-08 | 0.0 |
|           R65N1AuS-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           R65N1AuS-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      R65N1AuS-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       R65N1AuS-irf.e_reco_model.bias |    0.007942779756582611 |   9.203793371080372e-16 | 0.0 |  1.4347867116909652e-05 |   3.987513804470502e-06 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1991083219309845e-05 |  1.5165768575424498e-05 |  2.6454501317407087e-07 |  -8.138546398509543e-06 |  -7.605797046103679e-06 | -1.2530699895983397e-05 | -1.5746813375438435e-05 | -1.0293379031943167e-05 |    -5.3001968180892e-06 |  -4.278191655224149e-06 | -1.9811271620250472e-06 |  2.0141078321923294e-06 |   4.536925284549866e-06 |   5.601070519767443e-06 |   7.051111720355069e-06 |   9.294695113857488e-06 |  1.1124336824997764e-05 |  1.0776876043254315e-05 |  7.4669853572657515e-06 |   2.637507787150002e-06 | 0.0 | 0.0 | 0.0 |    0.008995377506253744 | 0.0 |   -7.54511497809352e-06 |    5.84351506365277e-06 | 0.0 |
| R65N1AuS-irf.e_reco_model.resolution |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
