|                      Parameters |                      0 |                      1 |   2 |                      3 |                      4 |                      5 |                      6 |   7 |
|         pJdgopDf.spectral.index |  0.0021478103026831494 |    9.2086438201783e-16 | 0.0 | 1.2058343788169272e-06 |  5.166797375484112e-07 |                    0.0 |                    0.0 | 0.0 |
|     pJdgopDf.spectral.amplitude |    9.2086438201783e-16 | 2.5650214965559235e-27 | 0.0 | -8.281016640876905e-18 |  -2.98601407618545e-18 |                    0.0 |                    0.0 | 0.0 |
|     pJdgopDf.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          pJdgopDf.spatial.lon_0 | 1.2058343788169272e-06 | -8.281016640876905e-18 | 0.0 |  7.000759695938818e-06 | 1.4437215801847394e-08 |                    0.0 |                    0.0 | 0.0 |
|          pJdgopDf.spatial.lat_0 |  5.166797375484112e-07 |  -2.98601407618545e-18 | 0.0 | 1.4437215801847394e-08 |  5.204576767252739e-06 |                    0.0 |                    0.0 | 0.0 |
|      HKHVU0o2-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.4486115272616304e-06 |   1.98357473075776e-07 | 0.0 |
|      HKHVU0o2-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |   1.98357473075776e-07 | 2.8564848351007133e-06 | 0.0 |
| HKHVU0o2-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
