|                      Parameters |                      0 |                       1 |   2 |                       3 |                      4 |                      5 |                      6 |   7 |
|         aEaZD8Bs.spectral.index |    0.00460516205596161 |  1.9495640993113798e-15 | 0.0 |   2.656874300589962e-06 | 1.1485801065468806e-06 |                    0.0 |                    0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude | 1.9495640993113798e-15 |   5.500555675301983e-27 | 0.0 | -1.7820287651263524e-17 | -6.408344121872187e-18 |                    0.0 |                    0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 |  2.656874300589962e-06 | -1.7820287651263524e-17 | 0.0 |  1.5082681629375882e-05 |    3.1065559388321e-08 |                    0.0 |                    0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | 1.1485801065468806e-06 |  -6.408344121872187e-18 | 0.0 |     3.1065559388321e-08 | 1.1212893604671811e-05 |                    0.0 |                    0.0 | 0.0 |
|      DPNJygTb-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 5.2754115040417695e-06 |  4.284493912253564e-07 | 0.0 |
|      DPNJygTb-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  4.284493912253564e-07 | 6.1542436299920035e-06 | 0.0 |
| DPNJygTb-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
