|                      Parameters |                      0 |                       1 |   2 |                       3 |                      4 |                     5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |   0.004618993908898849 |  1.9646093360392575e-15 | 0.0 |  1.4901958559704554e-06 | 1.1391667944733628e-07 |                   0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude | 1.9646093360392575e-15 |  5.4994387048142895e-27 | 0.0 | -1.1255606803347806e-17 |  3.706972538012676e-19 |                   0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | 1.4901958559704554e-06 | -1.1255606803347806e-17 | 0.0 |   1.507866572713142e-05 |  3.914202771586781e-09 |                   0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | 1.1391667944733628e-07 |   3.706972538012676e-19 | 0.0 |   3.914202771586781e-09 | 1.1246831955852842e-05 |                   0.0 | 0.0 | 0.0 |
|      k9fk00Kj-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 5.245639984697007e-06 | 0.0 | 0.0 |
|      k9fk00Kj-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
| k9fk00Kj-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
