|                           Parameters |                       0 |                       1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                     9 |  10 |  11 |  12 |                    13 |                     14 |  15 |
|            Crabbreak.spectral.index1 |       9.392720338078277 |     0.31673984723839527 |  -3.999146726145161e-09 |      1.5516352937819613 | 0.0 | 0.0 | -2.6784040850007306e-05 |   6.544724947394321e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 |     0.31673984723839527 |      0.5023396672674075 | -3.7983218005108746e-10 |      0.4650157136760559 | 0.0 | 0.0 |   1.266440752850225e-05 |   9.094088032229973e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude |  -3.999146726145161e-09 | -3.7983218005108746e-10 |  2.1208828676454518e-18 | -1.1731780216198409e-09 | 0.0 | 0.0 |  2.9567172451575905e-15 | -1.3821947057987594e-15 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak |      1.5516352937819613 |      0.4650157136760559 | -1.1731780216198409e-09 |      0.9361472223640449 | 0.0 | 0.0 |  -1.284001083655433e-05 |  4.8949229522613086e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | -2.6784040850007306e-05 |   1.266440752850225e-05 |  2.9567172451575905e-15 |  -1.284001083655433e-05 | 0.0 | 0.0 |  0.00045014632436337856 |  -2.042527448854737e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 |   6.544724947394321e-06 |   9.094088032229973e-07 | -1.3821947057987594e-15 |  4.8949229522613086e-06 | 0.0 | 0.0 |  -2.042527448854737e-08 |  0.00033741104724851123 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           Ww-J63Ri-bkg.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |   0.01142453690727926 | 0.0009174628263034953 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           Ww-J63Ri-bkg.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0009174628263034953 |  0.013282692737984039 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      Ww-J63Ri-bkg.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       Ww-J63Ri-irf.e_reco_model.bias |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
| Ww-J63Ri-irf.e_reco_model.resolution |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           Ww-J63Ri-irf.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |   0.00988920853960043 |  4.721628353913983e-08 | 0.0 |
|           Ww-J63Ri-irf.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 4.721628353913983e-08 | 0.00039573384993621424 | 0.0 |
|      Ww-J63Ri-irf.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
