|                           Parameters |                       0 |                       1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                     9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|             crwSxjAm.spectral.index1 |    0.040438128318410205 |    0.000451427620296527 | -1.4429937269370625e-11 |    0.005407337103607245 | 0.0 | 0.0 | -5.6979272095496616e-08 |  -4.325760524978521e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|             crwSxjAm.spectral.index2 |    0.000451427620296527 |     0.00257848430144008 | -1.4597018438955848e-12 |    0.002417883385669985 | 0.0 | 0.0 |   5.654945866242864e-08 | -3.2697096645282716e-09 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|          crwSxjAm.spectral.amplitude | -1.4429937269370625e-11 | -1.4597018438955848e-12 |   7.837588921590286e-21 |  -4.513713284718968e-12 | 0.0 | 0.0 | -1.2048308455166684e-17 |   3.880083452697839e-18 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|             crwSxjAm.spectral.ebreak |    0.005407337103607245 |    0.002417883385669985 |  -4.513713284718968e-12 |   0.0045914036301573785 | 0.0 | 0.0 | -4.8465290327354826e-08 |   5.992179236595607e-09 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|          crwSxjAm.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               crwSxjAm.spectral.beta |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               crwSxjAm.spatial.lon_0 | -5.6979272095496616e-08 |   5.654945866242864e-08 | -1.2048308455166684e-17 | -4.8465290327354826e-08 | 0.0 | 0.0 |  2.0934908589800426e-06 | -1.9345110661720926e-10 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               crwSxjAm.spatial.lat_0 |  -4.325760524978521e-08 | -3.2697096645282716e-09 |   3.880083452697839e-18 |   5.992179236595607e-09 | 0.0 | 0.0 | -1.9345110661720926e-10 |  1.5692092333128098e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           cBJZFszQ-bkg.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 5.313155135320834e-05 | 4.308782743578528e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           cBJZFszQ-bkg.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 4.308782743578528e-06 | 6.177231307866468e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      cBJZFszQ-bkg.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       cBJZFszQ-irf.e_reco_model.bias |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| cBJZFszQ-irf.e_reco_model.resolution |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           cBJZFszQ-irf.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |   0.008683721122956269 | -7.525498507116586e-08 | 0.0 |
|           cBJZFszQ-irf.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | -7.525498507116586e-08 | 0.00039645721183712923 | 0.0 |
|      cBJZFszQ-irf.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
