|                           Parameters |                       0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 |     0.08457620761288913 |  0.0010236738278360886 |  -3.192131974141353e-11 |    0.011250502943441626 | 0.0 | 0.0 |  -1.453572891900794e-07 | -3.3470448157424056e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 |   0.0010236738278360886 |   0.005406295155180753 |  -3.177753529618755e-12 |    0.004969113223375756 | 0.0 | 0.0 |  1.2242703447923465e-07 |  -2.373922172363111e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude |  -3.192131974141353e-11 | -3.177753529618755e-12 |   1.725167415996609e-20 |  -9.846520510386404e-12 | 0.0 | 0.0 | -1.8242270639408556e-17 |   7.076171096977589e-18 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak |    0.011250502943441626 |   0.004969113223375756 |  -9.846520510386404e-12 |    0.009409729617149051 | 0.0 | 0.0 | -1.0848680490220382e-07 |   2.795783856429614e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 |  -1.453572891900794e-07 | 1.2242703447923465e-07 | -1.8242270639408556e-17 | -1.0848680490220382e-07 | 0.0 | 0.0 |   4.508766807443308e-06 |   -3.74956053500982e-10 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | -3.3470448157424056e-08 | -2.373922172363111e-09 |   7.076171096977589e-18 |   2.795783856429614e-08 | 0.0 | 0.0 |   -3.74956053500982e-10 |   3.379613494255594e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           PR8OK7UF-bkg.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011442931614851424 |  9.268192535194053e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           PR8OK7UF-bkg.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  9.268192535194053e-06 | 0.00013303741149421394 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      PR8OK7UF-bkg.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       PR8OK7UF-irf.e_reco_model.bias |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| PR8OK7UF-irf.e_reco_model.resolution |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           PR8OK7UF-irf.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |   0.009315912202852515 | 4.2487815524133445e-09 | 0.0 |
|           PR8OK7UF-irf.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 4.2487815524133445e-09 |  0.0003963256669771415 | 0.0 |
|      PR8OK7UF-irf.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
