|                           Parameters |                       0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                     9 |  10 |  11 |  12 |                    13 |                     14 |  15 |
|            Crabbreak.spectral.index1 |      0.8661688063533124 |   0.019498799635705506 |  -3.553102434655349e-10 |     0.12760188067426267 | 0.0 | 0.0 | -1.9697289339280735e-06 |  4.0492154622351013e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 |    0.019498799635705506 |    0.05169666912300433 |  -3.450248681565558e-11 |     0.04705939719541721 | 0.0 | 0.0 |  1.2684281819253848e-06 |  4.6953597420892497e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude |  -3.553102434655349e-10 | -3.450248681565558e-11 |  1.9055701394598536e-19 | -1.0659881378095403e-10 | 0.0 | 0.0 | -1.2786301151534412e-17 |  -5.209259908402788e-17 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak |     0.12760188067426267 |    0.04705939719541721 | -1.0659881378095403e-10 |      0.0911734837001024 | 0.0 | 0.0 | -1.1273816929731092e-06 |  4.6544522797574064e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | -1.9697289339280735e-06 | 1.2684281819253848e-06 | -1.2786301151534412e-17 | -1.1273816929731092e-06 | 0.0 | 0.0 |   4.505209050321257e-05 | -3.3814303980015636e-09 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 |  4.0492154622351013e-07 | 4.6953597420892497e-08 |  -5.209259908402788e-17 |  4.6544522797574064e-07 | 0.0 | 0.0 | -3.3814303980015636e-09 |   3.376948984984644e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           9nYJ5pUG-bkg.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0011433417763726534 | 9.218369879570188e-05 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           9nYJ5pUG-bkg.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 9.218369879570188e-05 |  0.001329518353681815 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      9nYJ5pUG-bkg.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       9nYJ5pUG-irf.e_reco_model.bias |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
| 9nYJ5pUG-irf.e_reco_model.resolution |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           9nYJ5pUG-irf.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |  0.009847062326388798 |  4.015719585538114e-08 | 0.0 |
|           9nYJ5pUG-irf.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 4.015719585538114e-08 | 0.00039602404320762463 | 0.0 |
|      9nYJ5pUG-irf.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
