|                           Parameters |                       0 |                       1 |                       2 |                      3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|             cjNkx2H3.spectral.index1 |    0.009598465534615751 |   0.0001008157547129308 | -2.8194689400437412e-12 |  0.0013583318547116393 | 0.0 | 0.0 |  -5.658270599370038e-09 | -3.1128516869744096e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|             cjNkx2H3.spectral.index2 |   0.0001008157547129308 |   0.0005989317996238923 |  -2.960596514570267e-13 |  0.0005992841876442902 | 0.0 | 0.0 |  1.2357521807632098e-08 | -2.5398536661994902e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|          cjNkx2H3.spectral.amplitude | -2.8194689400437412e-12 |  -2.960596514570267e-13 |  1.6026632432962967e-21 |  -9.23629581553663e-13 | 0.0 | 0.0 | -4.8844871960712115e-18 |   -5.10401854706495e-19 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|             cjNkx2H3.spectral.ebreak |   0.0013583318547116393 |   0.0005992841876442902 |   -9.23629581553663e-13 |  0.0011664251632599635 | 0.0 | 0.0 |  -8.888988999511355e-09 |  -4.840325472106574e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|          cjNkx2H3.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               cjNkx2H3.spectral.beta |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               cjNkx2H3.spatial.lon_0 |  -5.658270599370038e-09 |  1.2357521807632098e-08 | -4.8844871960712115e-18 | -8.888988999511355e-09 | 0.0 | 0.0 |   4.513920368059366e-07 |  -4.413724688484755e-11 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               cjNkx2H3.spatial.lat_0 | -3.1128516869744096e-08 | -2.5398536661994902e-09 |   -5.10401854706495e-19 | -4.840325472106574e-09 | 0.0 | 0.0 |  -4.413724688484755e-11 |  3.3834966767469474e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           elKsuerJ-bkg.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 1.1456367479064041e-05 |  9.318713246525421e-07 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           elKsuerJ-bkg.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  9.318713246525421e-07 | 1.3319714379511862e-05 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      elKsuerJ-bkg.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       elKsuerJ-irf.e_reco_model.bias |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| elKsuerJ-irf.e_reco_model.resolution |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           elKsuerJ-irf.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |   0.005873119379640896 | -8.648223474118033e-07 | 0.0 |
|           elKsuerJ-irf.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -8.648223474118033e-07 | 0.00039677504268951537 | 0.0 |
|      elKsuerJ-irf.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
