|                      Parameters |                       0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 |     0.09737324183302216 |  0.0017066607321460296 |  -4.007157963839101e-11 |    0.013983737907099936 | 0.0 | 0.0 | -1.8264734106563092e-07 | -1.0457769789364047e-08 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 |   0.0017066607321460296 |   0.005759070638063993 |  -4.074378914948434e-12 |    0.005603403465979948 | 0.0 | 0.0 |   1.811906801830792e-07 |   6.126867422629267e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude |  -4.007157963839101e-11 | -4.074378914948434e-12 |   2.177163760466955e-20 | -1.2341367992202526e-11 | 0.0 | 0.0 | -1.8221877051094457e-17 |   9.251942092474322e-18 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |    0.013983737907099936 |   0.005603403465979948 | -1.2341367992202526e-11 |    0.010736044413309564 | 0.0 | 0.0 |  -1.388201434987001e-07 |  1.0525837006675659e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | -1.8264734106563092e-07 |  1.811906801830792e-07 | -1.8221877051094457e-17 |  -1.388201434987001e-07 | 0.0 | 0.0 |   4.510811029421711e-06 |  1.7949703146781352e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | -1.0457769789364047e-08 |  6.126867422629267e-08 |   9.251942092474322e-18 |  1.0525837006675659e-08 | 0.0 | 0.0 |  1.7949703146781352e-09 |  3.3797889937422973e-06 |                    0.0 |                    0.0 | 0.0 |
|      PZ51bVgy-bkg.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011449680244902784 |  8.422633842530665e-06 | 0.0 |
|      PZ51bVgy-bkg.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  8.422633842530665e-06 | 0.00013313318478059552 | 0.0 |
| PZ51bVgy-bkg.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
