|                      Parameters |                       0 |                       1 |                       2 |                      3 |   4 |   5 |                      6 |                      7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 |    0.044984002483004056 |   0.0008209696549384408 | -1.8597419301858302e-11 |   0.006563968421728174 | 0.0 | 0.0 | -8.539056937105701e-08 | -7.877844005204709e-09 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 |   0.0008209696549384408 |   0.0026339167389099966 | -1.8670910069459536e-12 |  0.0025545064613010033 | 0.0 | 0.0 |  9.813488631105191e-08 |   3.96723604769073e-08 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | -1.8597419301858302e-11 | -1.8670910069459536e-12 |    1.01126281031704e-20 | -5.730317290084344e-12 | 0.0 | 0.0 | -1.296367677628275e-17 | 2.3345790148501873e-18 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |    0.006563968421728174 |   0.0025545064613010033 |  -5.730317290084344e-12 |   0.004949387189967828 | 0.0 | 0.0 | -6.569356229733078e-08 |  9.787626341822198e-10 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 |  -8.539056937105701e-08 |   9.813488631105191e-08 |  -1.296367677628275e-17 | -6.569356229733078e-08 | 0.0 | 0.0 | 2.0921987717757195e-06 |  1.493414981748045e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 |  -7.877844005204709e-09 |    3.96723604769073e-08 |  2.3345790148501873e-18 |  9.787626341822198e-10 | 0.0 | 0.0 |  1.493414981748045e-09 | 1.5671437095967225e-06 |                   0.0 |                   0.0 | 0.0 |
|      TDBZVPKl-bkg.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 5.313958186235218e-05 | 3.839023573267998e-06 | 0.0 |
|      TDBZVPKl-bkg.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 3.839023573267998e-06 |  6.17918107954867e-05 | 0.0 |
| TDBZVPKl-bkg.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
