|                      Parameters |                       0 |                       1 |                       2 |                      3 |   4 |   5 |                      6 |                      7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 |     0.45716687554140534 |    0.011544385694017372 | -1.9106711827301274e-10 |    0.07002117659304406 | 0.0 | 0.0 |  -1.06193654794608e-06 |  7.199895557754502e-08 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 |    0.011544385694017372 |     0.02485729139396285 | -1.8057950376969088e-11 |   0.023432630291284916 | 0.0 | 0.0 |  6.774383377650127e-07 |   1.29086528218418e-07 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | -1.9106711827301274e-10 | -1.8057950376969088e-11 |  1.0128924312881141e-19 | -5.581377371109088e-11 | 0.0 | 0.0 | 3.8916135329286657e-17 | 3.7754866052303805e-17 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |     0.07002117659304406 |    0.023432630291284916 |  -5.581377371109088e-11 |   0.045959801434444926 | 0.0 | 0.0 | -6.157685803494335e-07 | 1.1234781276411532e-07 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 |   -1.06193654794608e-06 |   6.774383377650127e-07 |  3.8916135329286657e-17 | -6.157685803494335e-07 | 0.0 | 0.0 |  2.092398249190672e-05 |  1.753233102165487e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 |   7.199895557754502e-08 |    1.29086528218418e-07 |  3.7754866052303805e-17 | 1.1234781276411532e-07 | 0.0 | 0.0 |  1.753233102165487e-09 |  1.568195086181327e-05 |                   0.0 |                   0.0 | 0.0 |
|      b9wz1gId-bkg.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0005305782317275468 | 3.828218952997604e-05 | 0.0 |
|      b9wz1gId-bkg.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 3.828218952997604e-05 | 0.0006169501949610085 | 0.0 |
| b9wz1gId-bkg.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
