|                           Parameters |                       0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                      13 |                      14 |  15 |
|             60nCZxVV.spectral.index1 |    0.004643207154304599 | 3.5242654692708506e-05 | -1.2158920469866127e-12 |   0.0006438079892893582 | 0.0 | 0.0 |  -8.064211795249006e-10 |  -1.969422374186322e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|             60nCZxVV.spectral.index2 |  3.5242654692708506e-05 | 0.00029467980944125426 |  -1.333275400206811e-13 |  0.00030407103789876436 | 0.0 | 0.0 |   5.682660516146895e-09 |  -1.659204198348481e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|          60nCZxVV.spectral.amplitude | -1.2158920469866127e-12 | -1.333275400206811e-13 |   7.451607826903543e-22 | -4.0912382989984385e-13 | 0.0 | 0.0 |  -2.679271952239459e-18 | -1.3395305941035731e-18 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|             60nCZxVV.spectral.ebreak |   0.0006438079892893582 | 0.00030407103789876436 | -4.0912382989984385e-13 |    0.000587708322792196 | 0.0 | 0.0 |  -3.825056697860588e-09 |  -3.755848504163879e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|          60nCZxVV.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               60nCZxVV.spectral.beta |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               60nCZxVV.spatial.lon_0 |  -8.064211795249006e-10 |  5.682660516146895e-09 |  -2.679271952239459e-18 |  -3.825056697860588e-09 | 0.0 | 0.0 |  2.0966079548463182e-07 | -2.2086894698786344e-11 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               60nCZxVV.spatial.lat_0 |  -1.969422374186322e-08 | -1.659204198348481e-09 | -1.3395305941035731e-18 |  -3.755848504163879e-09 | 0.0 | 0.0 | -2.2086894698786344e-11 |  1.5715643901380977e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           U3XOrPph-bkg.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 5.3211729299112985e-06 | 4.3371722147936334e-07 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           U3XOrPph-bkg.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 4.3371722147936334e-07 |  6.187011638614462e-06 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      U3XOrPph-bkg.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       U3XOrPph-irf.e_reco_model.bias |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
| U3XOrPph-irf.e_reco_model.resolution |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           U3XOrPph-irf.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |    0.003989233997156544 | -1.1229903875637166e-06 | 0.0 |
|           U3XOrPph-irf.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -1.1229903875637166e-06 |   0.0003970447437189968 | 0.0 |
|      U3XOrPph-irf.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
