|                      Parameters |                      0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 |    0.20965005715380003 |   0.004373489492520175 |  -8.692360527448258e-11 |    0.031039637934204556 | 0.0 | 0.0 |  -4.296037833834831e-07 | -1.272146160670791e-09 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 |   0.004373489492520175 |   0.012101276845241404 |  -8.690623774406463e-12 |    0.011674905714375294 | 0.0 | 0.0 |    3.47789234974265e-07 |  9.139344258238876e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | -8.692360527448258e-11 | -8.690623774406463e-12 |  4.6936384833678384e-20 | -2.6427855245118507e-11 | 0.0 | 0.0 | -1.5436484662020307e-17 |  2.253356517155177e-17 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |   0.031039637934204556 |   0.011674905714375294 | -2.6427855245118507e-11 |    0.022565741269079686 | 0.0 | 0.0 |  -2.883385482453205e-07 |  3.854501935865089e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | -4.296037833834831e-07 |   3.47789234974265e-07 | -1.5436484662020307e-17 |  -2.883385482453205e-07 | 0.0 | 0.0 |    9.71888691786389e-06 | 1.9677603801295694e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | -1.272146160670791e-09 |  9.139344258238876e-08 |   2.253356517155177e-17 |   3.854501935865089e-08 | 0.0 | 0.0 |  1.9677603801295694e-09 |  7.283294626394565e-06 |                    0.0 |                    0.0 | 0.0 |
|      T9D8tWnP-bkg.spectral.norm |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.00024654010047965406 | 1.7960009165310137e-05 | 0.0 |
|      T9D8tWnP-bkg.spectral.tilt |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 1.7960009165310137e-05 | 0.00028667171463372644 | 0.0 |
| T9D8tWnP-bkg.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
