|                      Parameters |                      0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                      9 |  10 |
|       Crabbreak.spectral.index1 |    0.00465529780010816 | -6.188895365762131e-05 |  -1.820395837226695e-12 |   0.0005003252323785505 | 0.0 | 0.0 |  -4.484125317148483e-08 |  1.6943647162182953e-08 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | -6.188895365762131e-05 | 0.00032416309904645044 |  -1.917873596307791e-13 |   0.0003247547795388846 | 0.0 | 0.0 |  2.7188130065361516e-08 |   1.577638018084981e-08 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | -1.820395837226695e-12 | -1.917873596307791e-13 |  1.0238083281577384e-21 |   -5.92178320778496e-13 | 0.0 | 0.0 |  1.3078983508693219e-17 | -3.0812088892533263e-18 |                   0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |  0.0005003252323785505 |  0.0003247547795388846 |   -5.92178320778496e-13 |   0.0005829109368718904 | 0.0 | 0.0 | -3.1715079707517424e-09 |   4.389753569245642e-09 |                   0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | -4.484125317148483e-08 | 2.7188130065361516e-08 |  1.3078983508693219e-17 | -3.1715079707517424e-09 | 0.0 | 0.0 |   2.088872013835545e-07 |   3.814611445286518e-10 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 1.6943647162182953e-08 |  1.577638018084981e-08 | -3.0812088892533263e-18 |   4.389753569245642e-09 | 0.0 | 0.0 |   3.814611445286518e-10 |   1.562631504796393e-07 |                   0.0 |                    0.0 | 0.0 |
|      koWek2D0-bkg.spectral.norm |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 5.330003506547862e-06 |  4.278427329288455e-07 | 0.0 |
|      koWek2D0-bkg.spectral.tilt |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 4.278427329288455e-07 | 6.1973832571052835e-06 | 0.0 |
| koWek2D0-bkg.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
