|                           Parameters |                       0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                      9 |  10 |  11 |  12 |                    13 |                     14 |  15 |
|             tdkIbWGq.spectral.index1 |   0.0021916465294930802 | -2.448454310949141e-06 |  -5.141438010178282e-13 |   0.0002781622606285548 | 0.0 | 0.0 |   6.282357272900078e-10 | -1.0179142922004466e-08 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|             tdkIbWGq.spectral.index2 |  -2.448454310949141e-06 |  0.0001493217312675988 |  -6.118994404128776e-14 |   0.0001592375571541553 | 0.0 | 0.0 |   2.491742710936348e-09 |  -7.485622125865481e-10 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|          tdkIbWGq.spectral.amplitude |  -5.141438010178282e-13 | -6.118994404128776e-14 |  3.5744893584461546e-22 | -1.8262788168997427e-13 | 0.0 | 0.0 | -1.3193659404025215e-18 | -1.5870910337379793e-18 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|             tdkIbWGq.spectral.ebreak |   0.0002781622606285548 |  0.0001592375571541553 | -1.8262788168997427e-13 |  0.00030120460413945505 | 0.0 | 0.0 | -1.7752940398339102e-09 |  -1.847785626557755e-09 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|          tdkIbWGq.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|               tdkIbWGq.spectral.beta |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|               tdkIbWGq.spatial.lon_0 |   6.282357272900078e-10 |  2.491742710936348e-09 | -1.3193659404025215e-18 | -1.7752940398339102e-09 | 0.0 | 0.0 |   9.740631388780791e-08 | -1.0733318734531963e-11 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|               tdkIbWGq.spatial.lat_0 | -1.0179142922004466e-08 | -7.485622125865481e-10 | -1.5870910337379793e-18 |  -1.847785626557755e-09 | 0.0 | 0.0 | -1.0733318734531963e-11 |   7.301203501152031e-08 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           vuNIusQR-bkg.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 2.472216622692593e-06 |  2.020842983881193e-07 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           vuNIusQR-bkg.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 2.020842983881193e-07 | 2.8744970112899436e-06 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      vuNIusQR-bkg.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       vuNIusQR-irf.e_reco_model.bias |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
| vuNIusQR-irf.e_reco_model.resolution |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           vuNIusQR-irf.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0024305965564560103 |  -9.64954028534484e-07 | 0.0 |
|           vuNIusQR-irf.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -9.64954028534484e-07 | 0.00039740689859640605 | 0.0 |
|      vuNIusQR-irf.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
