|                           Parameters |                       0 |                      1 |                       2 |                      3 |   4 |   5 |                       6 |                      7 |                      8 |                      9 |  10 |  11 |  12 |                    13 |                    14 |  15 |
|            Crabbreak.spectral.index1 |     0.18059608227119497 |  0.0025965654839043193 |  -7.068060363126525e-11 |   0.024423379885506177 | 0.0 | 0.0 | -3.5056234540632575e-07 | 1.7245815510729297e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.index2 |   0.0025965654839043193 |   0.011419063508670193 |  -6.950485938131662e-12 |   0.010379681934583974 | 0.0 | 0.0 |   2.683589989605775e-07 |  9.195979772652297e-10 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.amplitude |  -7.068060363126525e-11 | -6.950485938131662e-12 |  3.8090234992790535e-20 | -2.154878327312108e-11 | 0.0 | 0.0 | -2.9616723951010096e-17 |  9.741630180349218e-18 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.ebreak |    0.024423379885506177 |   0.010379681934583974 |  -2.154878327312108e-11 |   0.019705276256663552 | 0.0 | 0.0 |   -2.35141032389785e-07 |  7.820085473963237e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spectral.beta |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | -3.5056234540632575e-07 |  2.683589989605775e-07 | -2.9616723951010096e-17 |  -2.35141032389785e-07 | 0.0 | 0.0 |   9.711198069959367e-06 | -8.289942812229178e-10 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 |  1.7245815510729297e-09 |  9.195979772652297e-10 |   9.741630180349218e-18 |  7.820085473963237e-08 | 0.0 | 0.0 |  -8.289942812229178e-10 |  7.279160931331521e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           381WN-V9-bkg.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |  0.0002464599930588324 | 1.9940921785779246e-05 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           381WN-V9-bkg.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 1.9940921785779246e-05 |  0.0002865360741114474 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|      381WN-V9-bkg.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|       381WN-V9-irf.e_reco_model.bias |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
| 381WN-V9-irf.e_reco_model.resolution |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           381WN-V9-irf.spectral.norm |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |  0.009631916419015962 | 3.448463843534425e-09 | 0.0 |
|           381WN-V9-irf.spectral.tilt |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 3.448463843534425e-09 |  0.000396217415242621 | 0.0 |
|      381WN-V9-irf.spectral.reference |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
