|                           Parameters |                      0 |                       1 |                      2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                      13 |                      14 |  15 |
|             cAOs8-e1.spectral.index1 |   0.019686099159595724 |  0.00022541834345192675 | -6.462135513307477e-12 |   0.0026993763127517436 | 0.0 | 0.0 |  -2.052139203357489e-08 |  -4.151209636196289e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|             cAOs8-e1.spectral.index2 | 0.00022541834345192675 |   0.0012394377853981822 | -6.674453780922675e-13 |   0.0011956392558910727 | 0.0 | 0.0 |   2.601462162172076e-08 | -4.0506661207825775e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|          cAOs8-e1.spectral.amplitude | -6.462135513307477e-12 |  -6.674453780922675e-13 |  3.557019353485499e-21 |  -2.056427902086037e-12 | 0.0 | 0.0 |  -7.133911711075599e-18 |  2.7274100696973516e-18 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|             cAOs8-e1.spectral.ebreak |  0.0026993763127517436 |   0.0011956392558910727 | -2.056427902086037e-12 |   0.0022874371001560716 | 0.0 | 0.0 | -2.1618129513360048e-08 | -4.2167367168577385e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|          cAOs8-e1.spectral.reference |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               cAOs8-e1.spectral.beta |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               cAOs8-e1.spatial.lon_0 | -2.052139203357489e-08 |   2.601462162172076e-08 | -7.133911711075599e-18 | -2.1618129513360048e-08 | 0.0 | 0.0 |   9.720738318876675e-07 |  -9.169245882013964e-11 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|               cAOs8-e1.spatial.lat_0 | -4.151209636196289e-08 | -4.0506661207825775e-09 | 2.7274100696973516e-18 | -4.2167367168577385e-09 | 0.0 | 0.0 |  -9.169245882013964e-11 |   7.286269360328704e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           cvejE60t-bkg.spectral.norm |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 2.4670925167718385e-05 | 2.0035888144135046e-06 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           cvejE60t-bkg.spectral.tilt |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 2.0035888144135046e-06 |   2.86832682192289e-05 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|      cvejE60t-bkg.spectral.reference |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|       cvejE60t-irf.e_reco_model.bias |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
| cvejE60t-irf.e_reco_model.resolution |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
|           cvejE60t-irf.spectral.norm |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |    0.007551213622918056 | -2.6276084072031193e-07 | 0.0 |
|           cvejE60t-irf.spectral.tilt |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | -2.6276084072031193e-07 |  0.00039660331276803926 | 0.0 |
|      cvejE60t-irf.spectral.reference |                    0.0 |                     0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |
