|                           Parameters |   0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                     9 |  10 |  11 |  12 |                     13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |  0.0005860031351861979 |  -8.365314449357307e-13 |    0.000881922853735422 | 0.0 | 0.0 |  1.5549488501038446e-09 |   7.411182266325093e-09 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 | -8.365314449357307e-13 |  3.0360993072335367e-21 | -1.4187630932954369e-12 | 0.0 | 0.0 | -2.2742055164081753e-18 | -5.2691540779657246e-17 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |   0.000881922853735422 | -1.4187630932954369e-12 |   0.0014624952544397278 | 0.0 | 0.0 | -3.3746270451193125e-09 |  1.3388567819564181e-08 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | 1.5549488501038446e-09 | -2.2742055164081753e-18 | -3.3746270451193125e-09 | 0.0 | 0.0 |   9.804098197371894e-08 | -1.1722908576688515e-11 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |  7.411182266325093e-09 | -5.2691540779657246e-17 |  1.3388567819564181e-08 | 0.0 | 0.0 | -1.1722908576688515e-11 |   7.348990235419207e-08 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Vci9w7c6-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 2.4886473099718727e-06 |  2.04824470032615e-07 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Vci9w7c6-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |   2.04824470032615e-07 | 2.893805947911024e-06 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      Vci9w7c6-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       Vci9w7c6-irf.e_reco_model.bias | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| Vci9w7c6-irf.e_reco_model.resolution | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Vci9w7c6-irf.spectral.norm | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |   0.014353262103723504 | -6.324238072819106e-06 | 0.0 |
|           Vci9w7c6-irf.spectral.tilt | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | -6.324238072819106e-06 |  0.0004000030554738612 | 0.0 |
|      Vci9w7c6-irf.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
