|                           Parameters |   0 |                       1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                     9 |  10 |  11 |  12 |                    13 |                    14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |       4.309512805323365 | -4.8660582803024175e-09 |       6.506446082739628 | 0.0 | 0.0 |  3.1332387294945156e-05 |  1.4420865300655365e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 | -4.8660582803024175e-09 |  6.7494893777693376e-18 |  -8.663213271223935e-09 | 0.0 | 0.0 | -2.1296107615691294e-14 |  -1.362711941816211e-14 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |       6.506446082739628 |  -8.663213271223935e-09 |      11.236297023246422 | 0.0 | 0.0 | -1.4981024124942987e-05 |   3.009453365829259e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |  3.1332387294945156e-05 | -2.1296107615691294e-14 | -1.4981024124942987e-05 | 0.0 | 0.0 |   0.0009802772220385972 | -4.7514252452424066e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |  1.4420865300655365e-05 |  -1.362711941816211e-14 |   3.009453365829259e-05 | 0.0 | 0.0 | -4.7514252452424066e-08 |    0.000734774977302432 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           UG_sgp5s-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  0.024882178841700554 | 0.0020196309016913836 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           UG_sgp5s-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0020196309016913836 |   0.02893410556789196 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|      UG_sgp5s-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|       UG_sgp5s-irf.e_reco_model.bias | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
| UG_sgp5s-irf.e_reco_model.resolution | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           UG_sgp5s-irf.spectral.norm | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |  0.010000771355254722 | 2.296178526808546e-08 | 0.0 |
|           UG_sgp5s-irf.spectral.tilt | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 2.296178526808546e-08 | 0.0004000000151152674 | 0.0 |
|      UG_sgp5s-irf.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
