|                      Parameters |   0 |                       1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     0.25089417140901216 | -2.9169256285402016e-10 |      0.3878549790581425 | 0.0 | 0.0 |  1.0754277408081344e-06 |   4.677477713013769e-07 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -2.9169256285402016e-10 |   3.982199335263845e-19 |  -5.130072934014751e-10 | 0.0 | 0.0 | -4.0657637950535754e-16 | -2.0076483649497168e-16 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |      0.3878549790581425 |  -5.130072934014751e-10 |      0.6662270433591884 | 0.0 | 0.0 | -1.5376058954615552e-06 |   7.506233531965621e-07 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  1.0754277408081344e-06 | -4.0657637950535754e-16 | -1.5376058954615552e-06 | 0.0 | 0.0 |   4.545421807902636e-05 |   5.487902204585466e-10 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |   4.677477713013769e-07 | -2.0076483649497168e-16 |   7.506233531965621e-07 | 0.0 | 0.0 |   5.487902204585466e-10 |  3.4069133559857146e-05 |                   0.0 |                   0.0 | 0.0 |
|      -tX44DoI-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  0.001154937269375074 | 9.424551915803987e-05 | 0.0 |
|      -tX44DoI-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 9.424551915803987e-05 | 0.0013430790824189751 | 0.0 |
| -tX44DoI-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
