|                      Parameters |   0 |                      1 |                       2 |                      3 |   4 |   5 |                       6 |                     7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |  0.0018114171868948937 |  -1.878735506287514e-12 |  0.0025699901016086554 | 0.0 | 0.0 |   7.561276126819699e-08 | 3.616783475301855e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -1.878735506287514e-12 |  2.4697995253280884e-21 | -3.214214609415073e-12 | 0.0 | 0.0 | -3.3238660076415353e-17 | 8.317698671535448e-18 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |  0.0025699901016086554 |  -3.214214609415073e-12 |   0.004238068858204638 | 0.0 | 0.0 |  3.4258542754439384e-08 | 4.998729479943646e-09 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  7.561276126819699e-08 | -3.3238660076415353e-17 | 3.4258542754439384e-08 | 0.0 | 0.0 |   4.525449702207235e-07 | 8.306577814213323e-10 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  3.616783475301855e-08 |   8.317698671535448e-18 |  4.998729479943646e-09 | 0.0 | 0.0 |   8.306577814213323e-10 | 3.385401864570602e-07 |                    0.0 |                    0.0 | 0.0 |
|      66Zbgt_p-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                   0.0 | 1.1548478852984268e-05 |  9.351266352317909e-07 | 0.0 |
|      66Zbgt_p-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                   0.0 |  9.351266352317909e-07 | 1.3428446373401006e-05 | 0.0 |
| 66Zbgt_p-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0 |
