|                           Parameters |   0 |                       1 |                       2 |                       3 |   4 |   5 |                      6 |                      7 |                     8 |                     9 |  10 |  11 |  12 |                    13 |                    14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |       2.016775211462329 | -2.2756535267904225e-09 |       3.043230587419453 | 0.0 | 0.0 | 1.3642858645979883e-05 | 7.0513431794719996e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 | -2.2756535267904225e-09 |   3.149985790039914e-18 | -4.0439412219364915e-09 | 0.0 | 0.0 | -8.775495221625435e-15 | -6.830952290684816e-15 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |       3.043230587419453 | -4.0439412219364915e-09 |       5.246853614306701 | 0.0 | 0.0 | -8.391111070112537e-06 | 1.4617472829664732e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |  1.3642858645979883e-05 |  -8.775495221625435e-15 |  -8.391111070112537e-06 | 0.0 | 0.0 | 0.00045500604439807526 | -2.182076227434946e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |  7.0513431794719996e-06 |  -6.830952290684816e-15 |  1.4617472829664732e-05 | 0.0 | 0.0 | -2.182076227434946e-08 |  0.0003410531923482818 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           rjSORffm-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |   0.01154932538393084 | 0.0009378214227759142 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           rjSORffm-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0009378214227759142 |  0.013430042015495143 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|      rjSORffm-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|       rjSORffm-irf.e_reco_model.bias | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
| rjSORffm-irf.e_reco_model.resolution | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           rjSORffm-irf.spectral.norm | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |  0.010001651169555384 | 4.925543947035678e-08 | 0.0 |
|           rjSORffm-irf.spectral.tilt | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 4.925543947035678e-08 | 0.0004000000258712986 | 0.0 |
|      rjSORffm-irf.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
