|                      Parameters |   0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.07741564100980779 |  -8.199356441474189e-11 |     0.11116123663929045 | 0.0 | 0.0 |    6.40687556647731e-07 |  2.1585819095453718e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -8.199356441474189e-11 |  1.1192820463657412e-19 | -1.4405765944176195e-10 | 0.0 | 0.0 | -3.2818297936969446e-16 | -3.4395932407851316e-17 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |    0.11116123663929045 | -1.4405765944176195e-10 |     0.18789842302217732 | 0.0 | 0.0 |  -5.683453333117258e-07 |     2.3944397901103e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |   6.40687556647731e-07 | -3.2818297936969446e-16 |  -5.683453333117258e-07 | 0.0 | 0.0 |  2.1110543220684475e-05 |  1.7837948640153378e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | 2.1585819095453718e-07 | -3.4395932407851316e-17 |     2.3944397901103e-07 | 0.0 | 0.0 |  1.7837948640153378e-09 |  1.5821756940739516e-05 |                    0.0 |                    0.0 | 0.0 |
|      JdHEBYO1-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  0.0005353521720959464 | 3.8961592146670986e-05 | 0.0 |
|      JdHEBYO1-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 3.8961592146670986e-05 |  0.0006225490325319061 | 0.0 |
| JdHEBYO1-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
