|                      Parameters |   0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                      7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |   0.006983829227215619 |  -7.227398778275303e-12 |    0.009849010640944645 | 0.0 | 0.0 |    9.69253752982083e-08 | 4.7807715251098085e-08 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -7.227398778275303e-12 |   9.953423780659222e-21 | -1.2787988842998825e-11 | 0.0 | 0.0 | -4.4613597313633835e-17 | -9.811849327729402e-18 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |   0.009849010640944645 | -1.2787988842998825e-11 |    0.016678722447300214 | 0.0 | 0.0 |   -5.93779018116767e-08 | 1.3973390730744782e-08 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |   9.69253752982083e-08 | -4.4613597313633835e-17 |   -5.93779018116767e-08 | 0.0 | 0.0 |  2.1076032620739127e-06 | 1.5155538402325523e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | 4.7807715251098085e-08 |  -9.811849327729402e-18 |  1.3973390730744782e-08 | 0.0 | 0.0 |  1.5155538402325523e-09 |  1.578680168796912e-06 |                   0.0 |                   0.0 | 0.0 |
|      rxVwJGQf-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 5.353451680462166e-05 | 3.895451145283998e-06 | 0.0 |
|      rxVwJGQf-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 3.895451145283998e-06 | 6.225519826683588e-05 | 0.0 |
| rxVwJGQf-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
