|                            Parameters |                      0 |   1 |                      2 |                       3 |                       4 |                       5 |                      6 |   7 |                      8 |                      9 |  10 |                     11 |                     12 |  13 |
|            Crablog.spectral.amplitude |  2.862030957473637e-23 | 0.0 | -8.511677339625018e-13 |   4.756296628042245e-13 |  -6.978994128908631e-16 |  4.9528363615566325e-16 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.alpha | -8.511677339625018e-13 | 0.0 |     0.0707207862917506 |    -0.03371165618934401 |   5.234830343892525e-05 |  -3.238489843455117e-05 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                 Crablog.spectral.beta |  4.756296628042245e-13 | 0.0 |   -0.03371165618934401 |    0.020085682528348192 | -2.5751073044302284e-05 |  1.6223786963598234e-05 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lon_0 | -6.978994128908631e-16 | 0.0 |  5.234830343892525e-05 | -2.5751073044302284e-05 |    5.61471742011143e-06 | -1.7158078909294305e-07 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lat_0 | 4.9528363615566325e-16 | 0.0 | -3.238489843455117e-05 |  1.6223786963598234e-05 | -1.7158078909294305e-07 |   4.444106886116652e-06 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.00010987779356552296 | 0.0 |  6.964289671759751e-06 |  4.552825667174352e-08 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |  6.964289671759751e-06 | 0.0 |   0.010144435699555544 | 6.7153413417934515e-09 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |  4.552825667174352e-08 | 0.0 | 6.7153413417934515e-09 | 0.00040000320575650484 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      dataset_N-irf.spectral.reference |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.00011586957384934859 |  9.776357697824669e-06 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |  9.776357697824669e-06 | 0.00013281210687159542 | 0.0 |
|      dataset_N-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
