|                      Parameters |                      0 |                      1 |   2 |                      3 |                      4 |                      5 |                      6 |   7 |
|         AMdIGyyn.spectral.index |  0.0011460946822150163 | 2.9961688983617542e-16 | 0.0 |  1.380389661429013e-08 | 1.6296293525141756e-08 |                    0.0 |                    0.0 | 0.0 |
|     AMdIGyyn.spectral.amplitude | 2.9961688983617542e-16 | 1.1216432850020973e-27 | 0.0 | -6.986036816866021e-19 | 1.7296965083534577e-19 |                    0.0 |                    0.0 | 0.0 |
|     AMdIGyyn.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          AMdIGyyn.spatial.lon_0 |  1.380389661429013e-08 | -6.986036816866021e-19 | 0.0 | 3.4776443193279554e-06 | -3.234610659158654e-10 |                    0.0 |                    0.0 | 0.0 |
|          AMdIGyyn.spatial.lat_0 | 1.6296293525141756e-08 | 1.7296965083534577e-19 | 0.0 | -3.234610659158654e-10 |  2.608148349444008e-06 |                    0.0 |                    0.0 | 0.0 |
|      0WgBOV-q-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 3.5111684289011844e-05 | 2.8501915477328218e-06 | 0.0 |
|      0WgBOV-q-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.8501915477328218e-06 |  4.095262132487069e-05 | 0.0 |
| 0WgBOV-q-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
