|                      Parameters |                     0 |                      1 |   2 |                      3 |                      4 |                      5 |                      6 |   7 |
|         AMdIGyyn.spectral.index |  0.018310087393795145 |   7.17901113455768e-15 | 0.0 |  4.481811405749925e-06 |  5.069554478287782e-07 |                    0.0 |                    0.0 | 0.0 |
|     AMdIGyyn.spectral.amplitude |  7.17901113455768e-15 | 2.1676754490230455e-26 | 0.0 | -4.020255511850562e-17 |  5.457693262162653e-19 |                    0.0 |                    0.0 | 0.0 |
|     AMdIGyyn.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          AMdIGyyn.spatial.lon_0 | 4.481811405749925e-06 | -4.020255511850562e-17 | 0.0 | 5.8457634961332394e-05 | 1.5726690884874935e-08 |                    0.0 |                    0.0 | 0.0 |
|          AMdIGyyn.spatial.lat_0 | 5.069554478287782e-07 |  5.457693262162653e-19 | 0.0 | 1.5726690884874935e-08 |  4.365325952442548e-05 |                    0.0 |                    0.0 | 0.0 |
|      aFHJd0vW-bkg.spectral.norm |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 3.4824275236001414e-05 | 2.8732394347734677e-06 | 0.0 |
|      aFHJd0vW-bkg.spectral.tilt |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.8732394347734677e-06 |  4.062762929310611e-05 | 0.0 |
| aFHJd0vW-bkg.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
