|                      Parameters |                     0 |                       1 |   2 |                       3 |                      4 |                      5 |   6 |   7 |
|         aEaZD8Bs.spectral.index |   0.00214682683886518 |   8.411234403632289e-16 | 0.0 |   6.264637668075025e-07 |  7.540676433516823e-09 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.amplitude | 8.411234403632289e-16 |  2.1162802268224858e-27 | 0.0 | -4.4695825751502484e-18 |  4.265772328370911e-19 |                    0.0 | 0.0 | 0.0 |
|     aEaZD8Bs.spectral.reference |                   0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lon_0 | 6.264637668075025e-07 | -4.4695825751502484e-18 | 0.0 |   6.993731094296255e-06 | 1.3619217183167203e-09 |                    0.0 | 0.0 | 0.0 |
|          aEaZD8Bs.spatial.lat_0 | 7.540676433516823e-09 |   4.265772328370911e-19 | 0.0 |  1.3619217183167203e-09 |  5.218003392267766e-06 |                    0.0 | 0.0 | 0.0 |
|      F5h9f0g6-bkg.spectral.norm |                   0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 2.4348358825821254e-06 | 0.0 | 0.0 |
|      F5h9f0g6-bkg.spectral.tilt |                   0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
| F5h9f0g6-bkg.spectral.reference |                   0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |
