|                      Parameters |                      0 |                      1 |   2 |                       3 |                       4 |                     5 |                     6 |   7 |
|         AMdIGyyn.spectral.index |  0.0011462548942170554 |   2.99552769816708e-16 | 0.0 |  1.2837758269396037e-08 |   1.556801375965019e-08 |                   0.0 |                   0.0 | 0.0 |
|     AMdIGyyn.spectral.amplitude |   2.99552769816708e-16 | 1.1215034207217848e-27 | 0.0 |  -6.699921934957426e-19 |  1.9920677700040048e-19 |                   0.0 |                   0.0 | 0.0 |
|     AMdIGyyn.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          AMdIGyyn.spatial.lon_0 | 1.2837758269396037e-08 | -6.699921934957426e-19 | 0.0 |   3.477669271685078e-06 | -4.2111161894376096e-10 |                   0.0 |                   0.0 | 0.0 |
|          AMdIGyyn.spatial.lat_0 |  1.556801375965019e-08 | 1.9920677700040048e-19 | 0.0 | -4.2111161894376096e-10 |   2.608265833307698e-06 |                   0.0 |                   0.0 | 0.0 |
|      XOTjh1o7-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 3.511158643494604e-05 | 2.850156907673066e-06 | 0.0 |
|      XOTjh1o7-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 2.850156907673066e-06 | 4.095273370317025e-05 | 0.0 |
| XOTjh1o7-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
