|                      Parameters |                      0 |                       1 |   2 |                       3 |                      4 |                      5 |                      6 |   7 |
|         AMdIGyyn.spectral.index |    0.05112299975723973 |  2.3636056914640666e-14 | 0.0 |   3.145018343945544e-05 |  7.465609680310743e-06 |                    0.0 |                    0.0 | 0.0 |
|     AMdIGyyn.spectral.amplitude | 2.3636056914640666e-14 |   6.904193538093205e-26 | 0.0 | -1.8986875524671624e-16 | -2.564146972167715e-17 |                    0.0 |                    0.0 | 0.0 |
|     AMdIGyyn.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          AMdIGyyn.spatial.lon_0 |  3.145018343945544e-05 | -1.8986875524671624e-16 | 0.0 |  0.00017570422849124258 | 1.2428316908775648e-07 |                    0.0 |                    0.0 | 0.0 |
|          AMdIGyyn.spatial.lat_0 |  7.465609680310743e-06 |  -2.564146972167715e-17 | 0.0 |  1.2428316908775648e-07 | 0.00013069024582577769 |                    0.0 |                    0.0 | 0.0 |
|      PSUSW2Zn-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  3.478298993702947e-05 | 2.8711151743874076e-06 | 0.0 |
|      PSUSW2Zn-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 2.8711151743874076e-06 |  4.057731817515484e-05 | 0.0 |
| PSUSW2Zn-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
