|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |  0.0070185771880488254 |  -1.288185883090351e-13 | 0.0 | -0.0023897810412252195 | 0.0 |   4.847834687838346e-07 |   1.534886285871918e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.288185883090351e-13 |  5.8123984423247514e-24 | 0.0 |  6.814367853294954e-14 | 0.0 |  -6.007782112782765e-17 | -2.1672859170233424e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0023897810412252195 |   6.814367853294954e-14 | 0.0 |  0.0012176312206054498 | 0.0 |  -4.349277954839072e-07 |  -4.837431368023279e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  4.847834687838346e-07 |  -6.007782112782765e-17 | 0.0 | -4.349277954839072e-07 | 0.0 |   5.261248233162568e-06 | -1.4362824971129872e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.534886285871918e-06 | -2.1672859170233424e-17 | 0.0 | -4.837431368023279e-07 | 0.0 | -1.4362824971129872e-07 |   3.766471343387711e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011756879545631144 |  7.734435083625983e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  7.734435083625983e-06 | 0.00013367510178105874 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
