|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008584196172747742 | -1.8991257773399532e-13 | 0.0 | -0.0033500803594525355 | 0.0 | -1.4720090330650487e-07 | 2.2808280291092037e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.8991257773399532e-13 |   8.428536142878783e-24 | 0.0 | 1.0716221167752871e-13 | 0.0 |  -3.396101445512684e-17 |  4.691724359660547e-19 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0033500803594525355 |  1.0716221167752871e-13 | 0.0 |  0.0018546483601253915 | 0.0 |   9.980187200824369e-08 | -6.603126776735537e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.4720090330650487e-07 |  -3.396101445512684e-17 | 0.0 |  9.980187200824369e-08 | 0.0 |   4.950709009301117e-06 | -7.362301639188756e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  2.2808280291092037e-07 |   4.691724359660547e-19 | 0.0 | -6.603126776735537e-08 | 0.0 |  -7.362301639188756e-08 | 3.7364710677927385e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  0.0001152625411308783 | 1.0145433742989639e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 1.0145433742989639e-05 | 0.00013308026356523061 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
