|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.009080430139059611 | -1.6830661991017923e-13 | 0.0 | -0.0033750354365234695 | 0.0 |  1.7824983191099093e-06 | -5.594559264190115e-08 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6830661991017923e-13 |   6.689587259153746e-24 | 0.0 |  9.300372869304073e-14 | 0.0 | -2.5687924240562296e-17 | -5.152711543920786e-18 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0033750354365234695 |   9.300372869304073e-14 | 0.0 |  0.0018256983683399204 | 0.0 |  -1.188197786947245e-07 | -4.359182112790433e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.7824983191099093e-06 | -2.5687924240562296e-17 | 0.0 | -1.188197786947245e-07 | 0.0 |   5.577723443821544e-06 | -1.461618046130676e-10 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -5.594559264190115e-08 |  -5.152711543920786e-18 | 0.0 | -4.359182112790433e-07 | 0.0 |  -1.461618046130676e-10 |  4.224967315497262e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011691808981846639 | 9.188676000874257e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  9.188676000874257e-06 | 0.0001321921900527257 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
