|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.0068724633329480655 | -1.1492011112094398e-13 | 0.0 | -0.0022185824870187202 | 0.0 |   6.832346818330657e-07 |   3.558553138956444e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.1492011112094398e-13 |    4.88391947934761e-24 | 0.0 |  5.846762439944829e-14 | 0.0 | -2.1076969805773548e-17 | -2.0571072632337686e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0022185824870187202 |   5.846762439944829e-14 | 0.0 |   0.001105584318772526 | 0.0 |  -3.421964643873636e-07 |  -1.780211266593073e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   6.832346818330657e-07 | -2.1076969805773548e-17 | 0.0 | -3.421964643873636e-07 | 0.0 |  5.1066243801189745e-06 |  -1.529422076493864e-09 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   3.558553138956444e-07 | -2.0571072632337686e-17 | 0.0 | -1.780211266593073e-07 | 0.0 |  -1.529422076493864e-09 |  4.0722150361598195e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011586729874677293 |  1.058229786937222e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  1.058229786937222e-05 | 0.00013224373488733538 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
