|                     Parameters |                       0 |                      1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.005709964078162606 | -8.369813296674992e-14 | 0.0 | -0.0016319294392691597 | 0.0 | -8.678962975615032e-07 | -1.0353517533028528e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -8.369813296674992e-14 | 4.0966843934636405e-24 | 0.0 | 4.0617133727782756e-14 | 0.0 |  -1.13977043610588e-17 |   1.829233507604042e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0016319294392691597 | 4.0617133727782756e-14 | 0.0 |  0.0007316843439132048 | 0.0 |  2.023077710725653e-07 |     9.0334377938923e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -8.678962975615032e-07 |  -1.13977043610588e-17 | 0.0 |  2.023077710725653e-07 | 0.0 |  4.791640944986852e-06 |  -3.051033899865227e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.0353517533028528e-07 |  1.829233507604042e-17 | 0.0 |    9.0334377938923e-08 | 0.0 | -3.051033899865227e-08 |  3.4061443211766073e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011449181117848636 |  8.238270246263552e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  8.238270246263552e-06 | 0.00013685298251259832 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
