|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007980783878407241 | -1.5804044453983137e-13 | 0.0 |   -0.002889987492925984 | 0.0 |   5.313708824506007e-07 | -2.2329907482100892e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5804044453983137e-13 |   6.429072421711273e-24 | 0.0 |   8.386352476023637e-14 | 0.0 | -1.5238954657245846e-17 |   9.809114645699211e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002889987492925984 |   8.386352476023637e-14 | 0.0 |   0.0015547353912308195 | 0.0 | -1.4039812379664847e-08 |  3.3081782127810805e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   5.313708824506007e-07 | -1.5238954657245846e-17 | 0.0 | -1.4039812379664847e-08 | 0.0 |   5.487490448771214e-06 |  -2.171256359780204e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.2329907482100892e-07 |   9.809114645699211e-18 | 0.0 |  3.3081782127810805e-07 | 0.0 |  -2.171256359780204e-08 |   3.851221712991853e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011620594062206477 |  8.884162999842136e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  8.884162999842136e-06 | 0.00013358112479351793 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
