|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009949108668305284 | -2.1822053201163034e-13 | 0.0 |   -0.004029405855045807 | 0.0 |  1.1318681718272928e-06 |   6.054716638790393e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.1822053201163034e-13 |   9.330711439633463e-24 | 0.0 |   1.262327705324188e-13 | 0.0 | -4.9876989785742533e-17 |  -1.739390038298488e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.004029405855045807 |   1.262327705324188e-13 | 0.0 |     0.00227024933880026 | 0.0 |  -6.636216975394021e-07 | -3.3473493683467955e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.1318681718272928e-06 | -4.9876989785742533e-17 | 0.0 |  -6.636216975394021e-07 | 0.0 |  5.2437403409771386e-06 |  2.2329457161710886e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   6.054716638790393e-07 |  -1.739390038298488e-17 | 0.0 | -3.3473493683467955e-07 | 0.0 |  2.2329457161710886e-08 |   4.024572849946418e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011461091581590625 |  8.965673218132291e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  8.965673218132291e-06 | 0.00013574586485958103 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
