|                            Parameters |                      0 |                      1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |   8 |                      9 |                     10 |  11 |                     12 |                     13 |  14 |
|                Crablog.spectral.index |   0.010049956886693943 |  -5.71030744187394e-14 | 0.0 |  -0.002095481591110456 | 0.0 |  1.3605147924861366e-06 |  -3.591275738266859e-06 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.amplitude |  -5.71030744187394e-14 | 3.0181196020647134e-23 | 0.0 |  4.509039413183991e-14 | 0.0 |  -4.026342062033617e-18 |   6.667362922245521e-17 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crablog.spectral.lambda_ |  -0.002095481591110456 |  4.509039413183991e-14 | 0.0 |  0.0007691648098026846 | 0.0 |  1.0467098660141507e-07 |   8.319678766375309e-07 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lon_0 | 1.3605147924861366e-06 | -4.026342062033617e-18 | 0.0 | 1.0467098660141507e-07 | 0.0 |   4.908483886075501e-06 | -6.3765348896602444e-09 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lat_0 | -3.591275738266859e-06 |  6.667362922245521e-17 | 0.0 |  8.319678766375309e-07 | 0.0 | -6.3765348896602444e-09 |  3.7360401898296615e-06 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  0.0014992585833049745 | 0.0 |  6.124725617038405e-06 | 2.3185511509297505e-06 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  6.124725617038405e-06 | 0.0 |   0.010150216667074163 | 1.4966967207085404e-05 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 2.3185511509297505e-06 | 0.0 | 1.4966967207085404e-05 | 0.00041924103185588636 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      dataset_N-irf.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.00011581057639642995 | 1.1572625347944114e-05 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 1.1572625347944114e-05 |  0.0001310767959352466 | 0.0 |
|      dataset_N-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
