|                            Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                     7 |   8 |                      9 |                     10 |  11 |                    12 |                     13 |  14 |
|                Crablog.spectral.index |    0.010822904222599235 | -1.6209948793786144e-13 | 0.0 |  -0.002586951693197498 | 0.0 |   2.666416310887729e-06 | -1.1817957349652017e-06 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.amplitude | -1.6209948793786144e-13 |  2.3001541120705835e-23 | 0.0 |   6.30298197244729e-14 | 0.0 |  -1.423501825805075e-17 |   2.794287599836798e-17 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crablog.spectral.lambda_ |   -0.002586951693197498 |    6.30298197244729e-14 | 0.0 |  0.0010282546330214316 | 0.0 |  -9.645574347178504e-08 |  1.8934084129075542e-07 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lon_0 |   2.666416310887729e-06 |  -1.423501825805075e-17 | 0.0 | -9.645574347178504e-08 | 0.0 |   4.371551547781828e-06 | -1.5977665843241633e-08 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lat_0 | -1.1817957349652017e-06 |   2.794287599836798e-17 | 0.0 | 1.8934084129075542e-07 | 0.0 | -1.5977665843241633e-08 |   3.724240363572092e-06 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  0.001360771834219567 | 0.0 |  6.703334093484743e-06 |  3.105224587126579e-06 | 0.0 |                   0.0 |                    0.0 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 6.703334093484743e-06 | 0.0 |   0.010176233194553555 | 1.6559176914953855e-08 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 3.105224587126579e-06 | 0.0 | 1.6559176914953855e-08 | 0.00039929985400707777 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      dataset_N-irf.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0001162305793031906 |  9.050270872412675e-06 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 9.050270872412675e-06 | 0.00013380166684377618 | 0.0 |
|      dataset_N-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
