|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |   0.0008012948581626576 | -1.5295870867069942e-14 | 0.0 |  -0.000287574702050025 | 0.0 |  1.5896884808328104e-08 | -4.276721689276237e-09 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5295870867069942e-14 |   6.424137989663503e-25 | 0.0 |  8.160418460125707e-15 | 0.0 | -2.7088581015088575e-18 |  8.334360208987908e-19 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.000287574702050025 |   8.160418460125707e-15 | 0.0 | 0.00014975034875342884 | 0.0 |  2.2370601592866945e-10 |  1.198514031626109e-09 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.5896884808328104e-08 | -2.7088581015088575e-18 | 0.0 | 2.2370601592866945e-10 | 0.0 |   5.213798118633479e-07 | -4.562849964066812e-11 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -4.276721689276237e-09 |   8.334360208987908e-19 | 0.0 |  1.198514031626109e-09 | 0.0 |  -4.562849964066812e-11 | 3.9086013935787393e-07 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 1.153563522488177e-05 |  9.403855083011972e-07 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 9.403855083011972e-07 | 1.3420979105232595e-05 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
