|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |   0.039518901533564486 |  -7.652758871497013e-13 | 0.0 |  -0.014383292925229536 | 0.0 |   8.577929335442421e-07 |  -7.32260579176656e-08 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -7.652758871497013e-13 |  3.1110401381501335e-23 | 0.0 |  4.030201250436073e-13 | 0.0 | -1.2661481109882173e-16 |  4.011522853507799e-17 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.014383292925229536 |   4.030201250436073e-13 | 0.0 |   0.007399941200083525 | 0.0 |  -7.458823641052324e-08 | -2.909747301866013e-08 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  8.577929335442421e-07 | -1.2661481109882173e-16 | 0.0 | -7.458823641052324e-08 | 0.0 |   2.419129446461634e-05 | 4.5245344523201064e-09 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -7.32260579176656e-08 |   4.011522853507799e-17 | 0.0 | -2.909747301866013e-08 | 0.0 |  4.5245344523201064e-09 |  1.812991981482321e-05 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0005355699026366471 | 4.381274465772135e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 4.381274465772135e-05 | 0.0006230500608959686 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
