|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.0003768196706891446 |  -7.218434473453411e-15 | 0.0 | -0.00013568604724578288 | 0.0 |   7.368110417044664e-09 |  -2.075562564162726e-09 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -7.218434473453411e-15 |   3.010758400292795e-25 | 0.0 |    3.84076014721438e-15 | 0.0 | -1.2550736630504713e-18 |    3.94192285122055e-19 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.00013568604724578288 |    3.84076014721438e-15 | 0.0 |    7.04802087477016e-05 | 0.0 |   6.249542676614075e-11 |   5.712701450840479e-10 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   7.368110417044664e-09 | -1.2550736630504713e-18 | 0.0 |   6.249542676614075e-11 | 0.0 |   2.420054512767629e-07 | -2.1733677990312696e-11 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -2.075562564162726e-09 |    3.94192285122055e-19 | 0.0 |   5.712701450840479e-10 | 0.0 | -2.1733677990312696e-11 |  1.8142230532953157e-07 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 5.3544683476275114e-06 | 4.371101312348031e-07 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  4.371101312348031e-07 |  6.22956950169096e-06 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
