|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.18477297601161988 | -3.582964248309802e-12 | 0.0 |    -0.06737109246086143 | 0.0 | 3.2176910086154144e-06 |    4.01027563136094e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.582964248309802e-12 | 1.4514025513659473e-22 | 0.0 |  1.8843776785036955e-12 | 0.0 | -5.479926694129511e-16 |   7.440221556650567e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.06737109246086143 | 1.8843776785036955e-12 | 0.0 |      0.0346149607037005 | 0.0 |  6.943378646425818e-08 | -2.3834177174328204e-06 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 3.2176910086154144e-06 | -5.479926694129511e-16 | 0.0 |   6.943378646425818e-08 | 0.0 | 0.00011231753045959114 |  -5.944135703219779e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   4.01027563136094e-06 |  7.440221556650567e-17 | 0.0 | -2.3834177174328204e-06 | 0.0 | -5.944135703219779e-08 |   8.440814909184049e-05 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |   0.002490878536786387 | 0.00020602773708916118 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00020602773708916118 |  0.0028916592732465708 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
