|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |  0.0017079284134660113 | -3.250710258941943e-14 | 0.0 | -0.0006112728836606561 | 0.0 | 3.4192788427935695e-08 | -8.945527186554298e-09 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.250710258941943e-14 | 1.3731081066492707e-24 | 0.0 | 1.7381898364817425e-14 | 0.0 | -5.857108335924736e-18 | 1.7706778039354696e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0006112728836606561 | 1.7381898364817425e-14 | 0.0 | 0.00031898692513920103 | 0.0 |  6.968580238809102e-10 | 2.5494324542314183e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 3.4192788427935695e-08 | -5.857108335924736e-18 | 0.0 |  6.968580238809102e-10 | 0.0 | 1.1232058706153834e-06 | -9.858659347015682e-11 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -8.945527186554298e-09 | 1.7706778039354696e-18 | 0.0 | 2.5494324542314183e-09 | 0.0 | -9.858659347015682e-11 |  8.420260344064486e-07 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.4852365627491352e-05 | 2.0236016594016433e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.0236016594016433e-06 |    2.8913986037162e-05 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
