|                      Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                     7 |   8 |   9 |
|         TQLL36So.spectral.index |    0.006423503944391596 | -1.4302986989271154e-16 | 0.0 |  -0.0009508963186399527 | 0.0 |  1.5490477200316325e-06 | -5.108389817611174e-07 |                   0.0 | 0.0 | 0.0 |
|     TQLL36So.spectral.amplitude | -1.4302986989271154e-16 |  3.0190811369292474e-27 | 0.0 |  2.9651654385327354e-16 | 0.0 |  -4.609255162784756e-18 | 1.5047412904146402e-18 |                   0.0 | 0.0 | 0.0 |
|     TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
|       TQLL36So.spectral.lambda_ |  -0.0009508963186399527 |  2.9651654385327354e-16 | 0.0 |  0.00024672989166481436 | 0.0 | -1.7796852467639558e-07 |  7.231060964331357e-08 |                   0.0 | 0.0 | 0.0 |
|         TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
|          TQLL36So.spatial.lon_0 |  1.5490477200316325e-06 |  -4.609255162784756e-18 | 0.0 | -1.7796852467639558e-07 | 0.0 |   7.733936080098025e-06 | 1.1760775567863924e-09 |                   0.0 | 0.0 | 0.0 |
|          TQLL36So.spatial.lat_0 |  -5.108389817611174e-07 |  1.5047412904146402e-18 | 0.0 |   7.231060964331357e-08 | 0.0 |  1.1760775567863924e-09 |  5.770854436229606e-06 |                   0.0 | 0.0 | 0.0 |
|      E0Tb9r7u-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 2.434978344159414e-06 | 0.0 | 0.0 |
|      E0Tb9r7u-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
| E0Tb9r7u-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 | 0.0 |
