|                      Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                       7 |   8 |   9 |
|         TQLL36So.spectral.index |    0.004808246340030326 |  4.0270113740584295e-17 | 0.0 |   -0.000640910537182465 | 0.0 |  1.5287924420861178e-06 |  -8.407494504105042e-08 | -1.6472234410450658e-06 | 0.0 | 0.0 |
|     TQLL36So.spectral.amplitude |  4.0270113740584295e-17 |  3.0355848852521647e-27 | 0.0 |  2.6261344139814356e-16 | 0.0 | -5.5643146363613624e-18 |   5.019163373283234e-19 |  -5.083617460779577e-18 | 0.0 | 0.0 |
|     TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
|       TQLL36So.spectral.lambda_ |   -0.000640910537182465 |  2.6261344139814356e-16 | 0.0 |  0.00018873046281095695 | 0.0 | -1.3037422183367903e-07 |  2.0078436622869658e-08 |  4.8984416600158535e-08 | 0.0 | 0.0 |
|         TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
|          TQLL36So.spatial.lon_0 |  1.5287924420861178e-06 | -5.5643146363613624e-18 | 0.0 | -1.3037422183367903e-07 | 0.0 |   7.443918796078656e-06 |  1.5729076697604697e-09 |   1.568014457934156e-08 | 0.0 | 0.0 |
|          TQLL36So.spatial.lat_0 |  -8.407494504105042e-08 |   5.019163373283234e-19 | 0.0 |  2.0078436622869658e-08 | 0.0 |  1.5729076697604697e-09 |  5.5499853618996735e-06 | -1.1397675067549392e-09 | 0.0 | 0.0 |
|      Fjq5yDWi-bkg.spectral.norm | -1.6472234410450658e-06 |  -5.083617460779577e-18 | 0.0 |  4.8984416600158535e-08 | 0.0 |   1.568014457934156e-08 | -1.1397675067549392e-09 |  2.4348853501059263e-06 | 0.0 | 0.0 |
|      Fjq5yDWi-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
| Fjq5yDWi-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
