|                      Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Y1yXTNX-.spectral.index |   0.0030677247523144663 | -2.7601106675472354e-16 | 0.0 |  -0.0005223639009061819 | 0.0 |   1.282314049679579e-07 | -1.3429552423133585e-08 |                    0.0 |                    0.0 | 0.0 |
|     Y1yXTNX-.spectral.amplitude | -2.7601106675472354e-16 |   1.551411868546901e-27 | 0.0 |  2.1428150832700278e-16 | 0.0 |  -7.488543558056009e-19 |  1.8569793332790016e-19 |                    0.0 |                    0.0 | 0.0 |
|     Y1yXTNX-.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Y1yXTNX-.spectral.lambda_ |  -0.0005223639009061819 |  2.1428150832700278e-16 | 0.0 |  0.00015676868789818292 | 0.0 | -2.3144198117798486e-08 |   6.962104368773812e-09 |                    0.0 |                    0.0 | 0.0 |
|         Y1yXTNX-.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Y1yXTNX-.spatial.lon_0 |   1.282314049679579e-07 |  -7.488543558056009e-19 | 0.0 | -2.3144198117798486e-08 | 0.0 |  3.5116926439403326e-06 |  -2.724742496101401e-10 |                    0.0 |                    0.0 | 0.0 |
|          Y1yXTNX-.spatial.lat_0 | -1.3429552423133585e-08 |  1.8569793332790016e-19 | 0.0 |   6.962104368773812e-09 | 0.0 |  -2.724742496101401e-10 |   2.633050812401028e-06 |                    0.0 |                    0.0 | 0.0 |
|      ZCUn2iSr-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 3.5113879600374194e-05 | 2.8595263448987263e-06 | 0.0 |
|      ZCUn2iSr-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 2.8595263448987263e-06 |  4.094153068208353e-05 | 0.0 |
| ZCUn2iSr-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
