|                      Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                       7 |   8 |   9 |
|         TQLL36So.spectral.index |    0.005407201275219998 | -2.2878751041031665e-16 | 0.0 |  -0.0008196712300636877 | 0.0 |  1.6985132006738708e-06 |  -9.748740545339956e-08 |  -1.680126636611708e-06 | 0.0 | 0.0 |
|     TQLL36So.spectral.amplitude | -2.2878751041031665e-16 |   3.247570093589053e-27 | 0.0 |   3.809999366482168e-16 | 0.0 | -5.8421468398990215e-18 |   5.056512146779351e-19 |  -5.102850524589254e-18 | 0.0 | 0.0 |
|     TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
|       TQLL36So.spectral.lambda_ |  -0.0008196712300636877 |   3.809999366482168e-16 | 0.0 |   0.0002687686588471701 | 0.0 | -1.1838679699444446e-07 |  2.3687908971172227e-08 |   6.201340943259846e-08 | 0.0 | 0.0 |
|         TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
|          TQLL36So.spatial.lon_0 |  1.6985132006738708e-06 | -5.8421468398990215e-18 | 0.0 | -1.1838679699444446e-07 | 0.0 |    7.78229131732106e-06 |   1.731748660385554e-09 |   1.629151462238942e-08 | 0.0 | 0.0 |
|          TQLL36So.spatial.lat_0 |  -9.748740545339956e-08 |   5.056512146779351e-19 | 0.0 |  2.3687908971172227e-08 | 0.0 |   1.731748660385554e-09 |   5.800432901497448e-06 | -1.1017372027551936e-09 | 0.0 | 0.0 |
|      ye9Zxml_-bkg.spectral.norm |  -1.680126636611708e-06 |  -5.102850524589254e-18 | 0.0 |   6.201340943259846e-08 | 0.0 |   1.629151462238942e-08 | -1.1017372027551936e-09 |  2.4348433726093663e-06 | 0.0 | 0.0 |
|      ye9Zxml_-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
| ye9Zxml_-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |
