|                           Parameters |                       0 |   1 |                       2 |                     3 |                      4 |                      5 |                     6 |                     7 |   8 |                     9 |  10 |  11 |  12 |  13 |
|           Crablog.spectral.amplitude |  1.5603751612820785e-20 | 0.0 | -1.5225533201108608e-09 | 5.060001757850499e-10 | -7.229276200683842e-13 | 1.5186495437834862e-13 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|               Crablog.spectral.alpha | -1.5225533201108608e-09 | 0.0 |      154.56788781170192 |   -50.249526198633305 |     0.0728066026746705 |  -0.015265384168369481 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spectral.beta |   5.060001757850499e-10 | 0.0 |     -50.249526198633305 |    16.957282264174292 |   -0.02361987199054257 |    0.00495663954113149 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lon_0 |  -7.229276200683842e-13 | 0.0 |      0.0728066026746705 |  -0.02361987199054257 |   0.001159998829892528 | -7.287695725008029e-06 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lat_0 |  1.5186495437834862e-13 | 0.0 |   -0.015265384168369481 |   0.00495663954113149 | -7.287695725008029e-06 |  0.0008449456882597817 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           hqi35P8e-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |  0.024106020533349457 | 0.0019996502126661247 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           hqi35P8e-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 | 0.0019996502126661247 |   0.02800452715806338 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      hqi35P8e-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       hqi35P8e-irf.e_reco_model.bias |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0023622841713436663 | 0.0 | 0.0 | 0.0 | 0.0 |
| hqi35P8e-irf.e_reco_model.resolution |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           hqi35P8e-irf.spectral.norm |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           hqi35P8e-irf.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      hqi35P8e-irf.spectral.reference |                     0.0 | 0.0 |                     0.0 |                   0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
