|                           Parameters |                      0 |   1 |                      2 |                      3 |                      4 |                      5 |                     6 |                     7 |   8 |                     9 |  10 |  11 |  12 |  13 |
|           Crablog.spectral.amplitude |    7.0871691746746e-22 | 0.0 |  -6.98213278575598e-11 | 2.3074856656760387e-11 | -3.240556042194945e-14 |  7.518884808349942e-15 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|               Crablog.spectral.alpha |  -6.98213278575598e-11 | 0.0 |     7.1593403233611035 |    -2.3145114531115807 |  0.0032961186660656113 | -0.0007636892423388805 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spectral.beta | 2.3074856656760387e-11 | 0.0 |    -2.3145114531115807 |     0.7767407532366202 |  -0.001063336288800434 |  0.0002465612938155107 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lon_0 | -3.240556042194945e-14 | 0.0 |  0.0032961186660656113 |  -0.001063336288800434 | 5.3405530663132775e-05 | -3.567820637132675e-07 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lat_0 |  7.518884808349942e-15 | 0.0 | -0.0007636892423388805 |  0.0002465612938155107 | -3.567820637132675e-07 |  3.895892539349957e-05 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           jBZl8PXC-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |  0.001110838051141582 | 9.198412285701737e-05 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           jBZl8PXC-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 9.198412285701737e-05 | 0.0012914892799291025 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      jBZl8PXC-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       jBZl8PXC-irf.e_reco_model.bias |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0010931868565386628 | 0.0 | 0.0 | 0.0 | 0.0 |
| jBZl8PXC-irf.e_reco_model.resolution |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           jBZl8PXC-irf.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           jBZl8PXC-irf.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      jBZl8PXC-irf.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
