|                      Parameters |                       0 |   1 |                       2 |                       3 |                       4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |   3.347551765673627e-25 | 0.0 | -3.5300647099745552e-15 |   7.116892007855643e-15 | -2.8720383514864193e-18 |  6.281402758618934e-19 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -3.5300647099745552e-15 | 0.0 |  0.00038629148921666434 | -0.00015040812874537283 |   6.176679036177287e-08 | 3.1447301863745023e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |   7.116892007855643e-15 | 0.0 | -0.00015040812874537283 |  0.00036699299728639573 |  3.9532271375013114e-08 | 2.9977656737295635e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -2.8720383514864193e-18 | 0.0 |   6.176679036177287e-08 |  3.9532271375013114e-08 |   5.377192234330298e-07 |   9.33401505610884e-10 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |   6.281402758618934e-19 | 0.0 |  3.1447301863745023e-08 |  2.9977656737295635e-08 |    9.33401505610884e-10 | 4.0217218121632325e-07 |                    0.0 |                    0.0 | 0.0 |
|      B55wSiHl-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 | 1.1534445382501296e-05 |  9.389012418767704e-07 | 0.0 |
|      B55wSiHl-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |  9.389012418767704e-07 | 1.3397058686274528e-05 | 0.0 |
| B55wSiHl-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
