|                           Parameters |                      0 |   1 |                      2 |                      3 |                       4 |                       5 |                     6 |                     7 |   8 |                    9 |  10 |  11 |  12 |  13 |
|           Crablog.spectral.amplitude |  7.192593551390421e-21 | 0.0 | -7.040410069296987e-10 | 2.3341490895785735e-10 |  -3.325510514507958e-13 |   7.151898472546147e-14 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|               Crablog.spectral.alpha | -7.040410069296987e-10 | 0.0 |      71.70843135132768 |     -23.25562429772154 |     0.03360105807472947 |   -0.007213415076459291 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spectral.beta | 2.3341490895785735e-10 | 0.0 |     -23.25562429772154 |      7.829326489334016 |   -0.010874308088183734 |   0.0023364367589688772 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lon_0 | -3.325510514507958e-13 | 0.0 |    0.03360105807472947 |  -0.010874308088183734 |   0.0005371748851447518 | -3.4276802098107316e-06 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lat_0 |  7.151898472546147e-14 | 0.0 |  -0.007213415076459291 |  0.0023364367589688772 | -3.4276802098107316e-06 |   0.0003914093075677958 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           ko-TsA1w-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |  0.011165252917641453 | 0.0009256633410505905 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           ko-TsA1w-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0009256633410505905 |  0.012973828924933158 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      ko-TsA1w-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       ko-TsA1w-irf.e_reco_model.bias |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.008469848478731995 | 0.0 | 0.0 | 0.0 | 0.0 |
| ko-TsA1w-irf.e_reco_model.resolution |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           ko-TsA1w-irf.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           ko-TsA1w-irf.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      ko-TsA1w-irf.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
