|                      Parameters |                      0 |   1 |                      2 |                      3 |                      4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  7.209126112784333e-25 | 0.0 | -7.583626261225399e-15 | 1.5303935425854572e-14 | -6.260885120154591e-18 | 1.3521094001720205e-18 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -7.583626261225399e-15 | 0.0 |  0.0008304043567034081 | -0.0003221180365769132 | 1.1540569975869063e-07 | 5.1987203974345066e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta | 1.5303935425854572e-14 | 0.0 | -0.0003221180365769132 |  0.0007891023571678657 |  7.167923279075363e-08 |    5.2860168031053e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -6.260885120154591e-18 | 0.0 | 1.1540569975869063e-07 |  7.167923279075363e-08 | 1.1605986613198315e-06 |  1.327613144288978e-09 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 | 1.3521094001720205e-18 | 0.0 | 5.1987203974345066e-08 |    5.2860168031053e-08 |  1.327613144288978e-09 |  8.686128155855076e-07 |                    0.0 |                    0.0 | 0.0 |
|      zRF8KnBh-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 2.4851175187641957e-05 | 2.0312831632646745e-06 | 0.0 |
|      zRF8KnBh-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 2.0312831632646745e-06 | 2.8864493203301665e-05 | 0.0 |
| zRF8KnBh-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
