|                            Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |                      8 |   9 |  10 |  11 |                    12 |                    13 |  14 |
|                Crablog.spectral.index |   0.0008078412099673156 |  -1.637121383317202e-14 | 0.0 | -0.00028979306725041763 | 0.0 |   1.759225341292341e-08 | -3.8081882786460774e-09 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crablog.spectral.amplitude |  -1.637121383317202e-14 |   1.742899307439993e-23 | 0.0 |   8.719604677198299e-15 | 0.0 |  -3.025451145998266e-18 | -2.9185365071077383e-18 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crablog.spectral.lambda_ | -0.00028979306725041763 |   8.719604677198299e-15 | 0.0 |   0.0001506896134137668 | 0.0 | -3.9580954804372805e-10 |   8.731721516811226e-10 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|                Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|                 Crablog.spatial.lon_0 |   1.759225341292341e-08 |  -3.025451145998266e-18 | 0.0 | -3.9580954804372805e-10 | 0.0 |   5.214019663497441e-07 |  -5.964030303754352e-11 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|                 Crablog.spatial.lat_0 | -3.8081882786460774e-09 | -2.9185365071077383e-18 | 0.0 |   8.731721516811226e-10 | 0.0 |  -5.964030303754352e-11 |   3.908745522533855e-07 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 1.153565484593308e-05 |  9.404964745456889e-07 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 9.404964745456889e-07 | 1.3420448655659365e-05 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|      dataset_N-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |  0.011249391043031597 | 5.868008982426502e-06 | 0.0 |
|           dataset_N-irf.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 5.868008982426502e-06 | 0.0004000030236644934 | 0.0 |
|      dataset_N-irf.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
