|                  Parameters |                      0 |                      1 |   2 |                       3 |                       4 |
|     -kTm_oA_.spectral.index |   0.002677701024766812 |  9.631482481674968e-16 | 0.0 |  1.3838782112977124e-06 |   3.349686419695307e-06 |
| -kTm_oA_.spectral.amplitude |  9.631482481674968e-16 | 1.0331952633033643e-26 | 0.0 |  -5.731638460228948e-18 |   7.048217890727844e-18 |
| -kTm_oA_.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      -kTm_oA_.spatial.lon_0 | 1.3838782112977124e-06 | -5.731638460228948e-18 | 0.0 |   7.768178624678214e-06 | -2.4994676444612256e-07 |
|      -kTm_oA_.spatial.lat_0 |  3.349686419695307e-06 |  7.048217890727844e-18 | 0.0 | -2.4994676444612256e-07 |  5.6516359091758414e-06 |
