|                  Parameters |                      0 |                       1 |   2 |                       3 |                      4 |
|     RhApQQ9Z.spectral.index |   0.002307397575214817 |   8.370164560592001e-16 | 0.0 |   5.685930689867768e-06 | -6.013789878093676e-07 |
| RhApQQ9Z.spectral.amplitude |  8.370164560592001e-16 |  2.0439988638509083e-27 | 0.0 | -1.3980149019898646e-18 |   3.76188826295234e-18 |
| RhApQQ9Z.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      RhApQQ9Z.spatial.lon_0 |  5.685930689867768e-06 | -1.3980149019898646e-18 | 0.0 |  7.4341711777806195e-06 | 1.2424825975754095e-07 |
|      RhApQQ9Z.spatial.lat_0 | -6.013789878093676e-07 |    3.76188826295234e-18 | 0.0 |  1.2424825975754095e-07 |  5.401917454362856e-06 |
